<<<<<<< HEAD
id,createdOn,creator_id,topic_id
3025,2015-06-29,65371,5
3026,2014-08-15,30232,6
3027,2013-09-13,50807,2
3028,2004-12-17,5303,7
3029,2010-09-30,8283,10
3030,2009-10-03,11750,7
3031,2014-10-31,14989,4
3032,2013-10-10,66380,1
3033,2011-03-12,80332,2
3034,2014-03-30,35867,7
3035,2009-05-21,87355,2
3036,2014-11-29,45130,1
3037,2015-02-12,35245,9
3038,2015-12-02,25137,10
3039,2013-09-04,26091,10
3040,2009-10-26,16289,6
3041,2012-07-07,55780,9
3042,2013-05-14,96606,3
3043,2015-02-12,10770,6
3044,2014-04-19,7035,7
3045,2013-03-17,95301,7
3046,2015-02-16,15344,5
3047,2009-01-01,54222,1
3048,2015-07-09,44409,10
3049,2002-10-10,81034,1
3050,2008-08-27,58318,10
3051,2007-09-15,33769,7
3052,2015-08-09,34747,4
3053,2015-06-27,33050,2
3054,2015-07-25,51483,4
3055,2006-01-24,45685,10
3056,2010-11-25,58102,1
3057,2006-06-16,73700,6
3058,2009-12-13,70708,10
3059,2013-06-26,14255,6
3060,2002-09-08,55804,9
3061,2015-10-10,3650,7
3062,2013-04-18,11054,9
3063,2010-04-29,74461,8
3064,2015-02-16,56346,1
3065,2015-01-22,47929,2
3066,2013-06-11,5691,7
3067,2015-01-04,45554,9
3068,2011-02-08,36499,7
3069,2015-01-10,27381,4
3070,2012-06-25,72579,6
3071,2014-02-09,32775,3
3072,2015-12-16,57095,4
3073,2011-11-12,52335,8
3074,2013-11-18,34381,6
3075,2005-04-26,13761,2
3076,2009-05-22,87792,3
3077,2015-10-14,32168,6
3078,2010-01-20,58869,8
3079,2015-11-27,93359,4
3080,2015-06-25,6593,6
3081,2014-12-25,68237,3
3082,2011-05-31,66485,2
3083,2015-12-14,54635,1
3084,2015-02-25,3303,5
3085,2012-10-16,23090,7
3086,2015-09-14,59134,8
3087,2014-12-30,71414,3
3088,2015-09-26,54154,8
3089,2015-05-17,61241,9
3090,2015-12-23,42493,6
3091,2013-08-22,13405,4
3092,2015-06-28,72554,8
3093,2006-03-24,51050,10
3094,2015-02-02,19641,2
3095,2015-11-30,90136,8
3096,2012-01-31,85859,1
3097,2012-07-16,60794,2
3098,2011-05-16,9808,1
3099,2014-08-01,19495,8
3100,2003-05-17,41451,2
3101,2013-08-24,43206,7
3102,2012-10-21,85535,10
3103,2009-10-26,74357,10
3104,2012-12-23,64529,9
3105,2015-03-17,25814,7
3106,2014-05-08,84217,9
3107,2008-01-14,49015,5
3108,2015-10-19,86782,9
3109,2014-08-21,67036,9
3110,2012-08-08,32908,7
3111,2015-07-30,99755,8
3112,2008-09-27,67189,9
3113,2014-09-05,34868,7
3114,2014-02-26,45761,10
3115,2014-11-18,76027,6
3116,2014-08-15,56883,2
3117,2015-07-05,12964,1
3118,2014-05-11,26235,7
3119,2014-11-26,62105,9
3120,2009-03-14,2321,9
3121,2014-09-12,33531,8
3122,2013-12-28,70740,6
3123,2013-01-04,54307,1
3124,2007-12-08,28607,4
3125,2014-10-12,32499,4
3126,2015-02-28,47492,5
3127,2014-05-29,23294,1
3128,2004-03-29,68873,9
3129,2015-06-04,68272,6
3130,2011-11-28,50460,2
3131,2015-05-23,65499,7
3132,2013-11-04,14803,3
3133,2012-01-28,91360,5
3134,2014-06-14,79588,8
3135,2005-09-11,32822,8
3136,2014-12-07,44638,2
3137,2015-06-29,97690,10
3138,2015-11-28,42179,5
3139,2015-05-09,58740,8
3140,2015-10-26,79682,7
3141,2013-09-17,9441,5
3142,2012-07-12,12085,8
3143,2011-05-08,98210,7
3144,2015-07-08,13492,5
3145,2010-08-22,52256,9
3146,2013-12-19,81172,9
3147,2011-04-23,97819,8
3148,2011-09-03,99743,5
3149,2015-11-11,59342,6
3150,2011-02-14,57201,1
3151,2005-10-25,41056,9
3152,2012-01-23,24428,3
3153,2010-10-22,58857,6
3154,2015-01-25,68217,10
3155,2015-03-17,11710,5
3156,2015-12-23,42396,2
3157,2011-01-25,28348,7
3158,2013-11-08,24274,8
3159,2012-11-14,17518,7
3160,2010-08-03,66410,3
3161,2007-02-05,24890,10
3162,2013-08-16,23389,4
3163,2004-06-14,10158,1
3164,2006-04-14,54379,3
3165,2014-09-10,24706,7
3166,2015-06-29,64243,5
3167,2014-12-26,85578,9
3168,2011-11-29,28399,1
3169,2009-05-09,9211,7
3170,2015-05-16,31466,5
3171,2015-04-29,67351,5
3172,2015-05-08,8511,2
3173,2008-04-11,83703,7
3174,2011-02-22,21327,2
3175,2014-10-11,74260,7
3176,2009-06-10,3102,2
3177,2015-04-25,81905,10
3178,2015-12-18,73291,6
3179,2014-03-31,91689,6
3180,2015-12-31,73515,5
3181,2007-06-04,3760,10
3182,2013-05-20,98112,10
3183,2009-02-09,89673,9
3184,2013-11-02,60091,4
3185,2015-05-24,38244,9
3186,2014-12-16,75627,5
3187,2006-02-27,79313,5
3188,2013-12-27,68352,9
3189,2014-10-06,40710,1
3190,2015-03-04,27521,7
3191,2009-05-12,58664,10
3192,2015-01-08,43366,8
3193,2014-03-30,81689,3
3194,2015-08-21,23219,9
3195,2015-09-15,56511,10
3196,2015-08-13,38450,4
3197,2012-02-10,30381,6
3198,2013-03-25,52524,10
3199,2011-09-13,21360,6
3200,2015-11-25,38851,2
3201,2014-06-29,17720,3
3202,2013-09-16,50831,2
3203,2001-09-12,25345,8
3204,2015-12-22,2355,5
3205,2015-03-12,78685,4
3206,2003-07-13,45115,2
3207,2012-09-22,60479,2
3208,2005-08-03,77877,8
3209,2008-06-13,74919,2
3210,2015-11-13,49833,9
3211,2012-11-29,99045,5
3212,2012-03-21,57462,4
3213,2014-03-02,94668,6
3214,2015-01-27,74538,7
3215,2009-03-04,75252,1
3216,2006-09-25,47613,2
3217,2006-04-22,42572,9
3218,2012-09-06,5547,1
3219,2010-11-04,56314,10
3220,2014-07-24,27628,10
3221,2014-07-01,82128,3
3222,2015-11-05,50930,3
3223,2015-03-06,74925,2
3224,2015-09-05,12574,10
3225,2012-10-12,79277,10
3226,2015-12-26,34208,5
3227,2014-09-03,93839,8
3228,2011-07-27,50441,1
3229,2013-09-19,27233,2
3230,2008-03-17,59726,5
3231,2012-08-02,94345,8
3232,2013-11-10,219,9
3233,2014-03-31,27410,7
3234,2015-12-13,46738,4
3235,2014-08-24,75025,7
3236,2014-10-25,97951,4
3237,2004-07-31,64692,6
3238,2011-02-17,71161,10
3239,2011-01-03,64774,10
3240,2015-10-25,38103,8
3241,2015-03-19,44225,5
3242,2012-12-01,70156,6
3243,2009-04-09,34448,10
3244,2015-09-19,52224,4
3245,2014-09-12,9312,2
3246,2013-11-18,269,10
3247,2013-12-04,33315,10
3248,2014-01-08,24851,1
3249,2012-08-15,73440,9
3250,2013-02-05,40920,6
3251,2015-01-20,57722,10
3252,2012-01-08,38656,7
3253,2012-04-02,40827,1
3254,2008-02-24,76260,2
3255,2009-12-15,73213,5
3256,2014-09-05,17074,7
3257,2015-02-26,62741,4
3258,2006-12-15,57313,6
3259,2014-12-07,27421,8
3260,2007-01-22,11023,3
3261,2010-05-19,99581,4
3262,2013-03-21,54842,10
3263,2013-08-11,16469,7
3264,2014-11-13,32407,4
3265,2010-09-26,27465,4
3266,2014-09-12,21842,6
3267,2011-07-28,3496,3
3268,2011-06-17,51298,6
3269,2003-08-21,83163,8
3270,2015-06-21,39592,1
3271,2010-04-02,14855,8
3272,2008-05-06,14628,4
3273,2013-02-03,22175,4
3274,2014-10-13,95028,4
3275,2013-12-23,10890,3
3276,2012-11-04,5547,1
3277,2012-07-23,99372,6
3278,2013-09-17,55081,9
3279,2012-03-10,84371,4
3280,2014-06-15,84636,4
3281,2007-06-08,9409,8
3282,2015-08-21,69875,8
3283,2014-11-26,93680,10
3284,2015-08-27,22395,7
3285,2014-09-21,76615,1
3286,2015-02-22,65208,4
3287,2014-11-23,11864,4
3288,2007-04-09,79522,7
3289,2013-07-15,67474,1
3290,2015-07-07,28313,1
3291,2014-06-04,13802,10
3292,2005-08-14,42758,7
3293,2011-04-05,52834,6
3294,2000-08-06,66543,9
3295,2010-07-08,2419,9
3296,2014-12-19,49110,4
3297,2015-10-20,99228,2
3298,2012-08-14,14384,5
3299,2015-10-27,64678,6
3300,2015-10-30,83709,10
3301,2013-05-02,23635,7
3302,2010-02-17,12105,2
3303,2004-06-27,61059,4
3304,2014-12-19,66622,6
3305,2015-10-21,23651,9
3306,2013-03-30,47427,5
3307,2014-11-29,85042,8
3308,2015-10-05,21493,1
3309,2015-04-01,54673,10
3310,2014-04-28,2592,1
3311,2014-06-25,41735,5
3312,2015-08-07,33817,5
3313,2010-12-08,57742,6
3314,2008-03-07,76988,9
3315,2015-09-03,19709,5
3316,2015-04-19,76606,8
3317,2015-08-22,78899,1
3318,2015-07-04,73134,1
3319,2015-11-23,29789,1
3320,2012-01-27,28173,2
3321,2014-09-08,92260,2
3322,2009-08-02,19398,2
3323,2014-12-09,34262,10
3324,2011-04-15,60363,5
3325,2014-05-16,21775,3
3326,2012-08-30,43726,7
3327,2009-05-17,20132,4
3328,2009-07-12,12377,3
3329,2012-09-05,43339,10
3330,2004-12-10,99435,3
3331,2003-03-19,41418,10
3332,2014-11-24,84304,1
3333,2015-07-25,71611,1
3334,2008-12-02,46619,8
3335,2014-11-07,97241,6
3336,2015-05-26,81058,3
3337,2010-08-17,12779,6
3338,2005-03-24,26007,3
3339,2015-01-13,6121,7
3340,2010-09-15,93406,3
3341,2012-09-17,41583,8
3342,2013-07-10,26191,8
3343,2013-09-04,53757,7
3344,2008-03-16,41450,4
3345,2009-05-07,9768,7
3346,2015-04-27,52626,7
3347,2014-01-19,57857,8
3348,2014-12-23,53736,1
3349,2012-01-18,4416,4
3350,2014-12-21,50053,7
3351,2014-10-30,28301,10
3352,2003-04-20,22707,6
3353,2014-12-02,43274,1
3354,2011-11-02,64521,5
3355,2010-10-27,19072,6
3356,2012-03-18,11777,8
3357,2006-01-13,709,5
3358,2010-06-21,36023,9
3359,2007-12-09,44903,8
3360,2008-01-03,88896,9
3361,2015-07-07,81560,9
3362,2014-07-13,91876,1
3363,2013-05-23,92981,8
3364,2015-07-29,48826,8
3365,2009-01-04,9109,5
3366,2014-01-16,40959,8
3367,2015-02-26,54475,10
3368,2013-05-05,26771,7
3369,2004-10-15,7863,1
3370,2010-04-07,56784,10
3371,2014-12-20,19311,6
3372,2012-10-13,73191,4
3373,2007-06-13,41253,3
3374,2013-12-08,21433,6
3375,2015-08-15,69814,8
3376,2015-07-22,37775,4
3377,2006-08-07,16207,5
3378,2007-09-15,9686,1
3379,2007-08-25,88763,8
3380,2013-11-03,95258,8
3381,2009-09-17,75181,2
3382,2015-08-08,28894,4
3383,2013-05-31,74791,2
3384,2011-11-06,1910,4
3385,2010-12-16,98053,9
3386,2015-02-17,53761,3
3387,2011-08-01,81033,5
3388,2015-07-21,24710,7
3389,2015-08-05,44516,6
3390,2014-03-23,79817,4
3391,2015-08-08,17117,2
3392,2009-03-31,62730,7
3393,2014-03-04,56545,7
3394,2005-06-06,89467,6
3395,2015-07-06,75335,6
3396,2015-08-02,73020,1
3397,2009-08-27,55294,4
3398,2015-04-27,14741,10
3399,2009-05-22,29174,3
3400,2015-02-01,46703,4
3401,2013-04-15,38984,2
3402,2011-11-21,48431,10
3403,2012-01-17,74691,8
3404,2015-08-07,60560,5
3405,2004-10-14,95252,9
3406,2013-05-14,75676,9
3407,2009-05-28,91665,1
3408,2015-02-01,55175,6
3409,2014-11-04,18946,1
3410,2014-02-05,51112,7
3411,2015-10-29,65580,7
3412,2005-02-19,67732,5
3413,2009-04-12,43580,3
3414,2014-02-05,1016,5
3415,2015-02-20,75436,7
3416,2015-11-14,69555,3
3417,2013-06-20,9557,4
3418,2015-09-09,84143,9
3419,2011-01-28,14257,5
3420,2015-09-13,7770,2
3421,2011-05-27,89675,6
3422,2015-05-22,36933,9
3423,2015-10-05,21830,10
3424,2012-08-23,49784,3
3425,2015-12-17,59142,3
3426,2014-12-27,84943,5
3427,2015-12-23,46815,1
3428,2013-05-23,566,7
3429,2014-10-22,43449,5
3430,2014-10-01,64060,6
3431,2015-07-26,53213,1
3432,2015-04-25,86487,4
3433,2015-05-11,78398,10
3434,2000-11-22,69428,10
3435,2010-11-28,37894,7
3436,2012-03-25,48729,6
3437,2004-02-19,87516,8
3438,2015-10-06,82169,4
3439,2014-11-08,63023,6
3440,2012-03-20,52626,10
3441,2003-03-13,35490,2
3442,2015-09-12,42919,5
3443,2007-12-03,29620,6
3444,2009-12-18,20725,8
3445,2014-04-10,46602,3
3446,2006-03-23,13589,10
3447,2015-07-06,4348,3
3448,2013-12-09,51213,10
3449,2013-02-04,77369,3
3450,2015-09-29,93938,3
3451,2014-06-09,51287,8
3452,2011-08-31,87903,4
3453,2009-03-06,29851,5
3454,2015-10-06,38827,2
3455,2013-05-18,71969,2
3456,2014-12-02,85065,7
3457,2009-10-29,88233,4
3458,2005-05-29,67265,3
3459,2015-11-27,79294,4
3460,2013-07-03,23687,1
3461,2015-11-11,83300,5
3462,2003-10-28,99669,4
3463,2015-04-26,80221,4
3464,2005-05-24,95818,9
3465,2015-04-03,56313,7
3466,2015-03-25,10590,10
3467,2015-01-29,6264,1
3468,2014-12-21,88193,4
3469,2009-02-07,29916,5
3470,2005-03-16,63407,9
3471,2008-02-10,79088,9
3472,2008-12-23,96594,2
3473,2011-05-12,63375,10
3474,2014-04-15,43668,4
3475,2013-03-16,17042,7
3476,2015-06-17,99294,9
3477,2014-08-10,31002,2
3478,2015-02-12,86930,7
3479,2011-08-29,69046,8
3480,2012-07-20,71010,3
3481,2014-04-21,26289,1
3482,2015-07-18,22604,9
3483,2010-09-03,56540,2
3484,2015-07-08,69682,4
3485,2015-03-28,80628,10
3486,2015-08-25,50746,8
3487,2013-06-16,62447,6
3488,2013-06-28,62623,9
3489,2006-02-18,34312,3
3490,2015-05-19,75537,10
3491,2009-04-23,23908,4
3492,2015-04-17,56560,3
3493,2013-06-03,14400,4
3494,2008-11-27,27136,3
3495,2010-10-11,30233,8
3496,2014-09-19,80617,10
3497,2013-11-08,33112,9
3498,2015-12-24,4046,8
3499,2007-07-06,97816,6
3500,2006-03-23,57896,9
3501,2014-02-02,69685,4
3502,2012-09-19,94335,6
3503,2001-04-22,19827,2
3504,2014-01-12,29188,4
3505,2005-01-10,90088,5
3506,2015-12-13,17422,8
3507,2013-02-09,98087,5
3508,2004-03-26,60079,9
3509,2010-02-20,47466,5
3510,2006-10-25,51826,5
3511,2009-04-03,79547,2
3512,2015-01-22,32019,1
3513,2006-06-16,53951,9
3514,2012-04-28,5146,3
3515,2011-07-17,72415,3
3516,2015-10-14,81878,10
3517,2013-11-10,11381,5
3518,2015-07-06,39507,2
3519,2015-11-02,95183,2
3520,2014-09-27,48279,7
3521,2013-02-24,32099,9
3522,2013-09-27,58430,9
3523,2014-07-31,45808,4
3524,2008-10-01,45040,4
3525,2015-01-27,95820,3
3526,2009-03-15,26844,10
3527,2010-05-02,17807,5
3528,2015-02-17,29876,10
3529,2013-09-25,56955,5
3530,2008-01-19,62180,1
3531,2014-03-05,5447,8
3532,2012-05-01,3536,9
3533,2015-11-18,455,5
3534,2006-11-22,81993,4
3535,2012-01-07,66745,8
3536,2002-03-25,56299,9
3537,2012-12-15,57550,8
3538,2013-06-05,3158,9
3539,2015-07-11,60178,4
3540,2014-05-16,74663,4
3541,2013-03-13,52186,4
3542,2010-05-03,10579,4
3543,2013-10-01,22954,8
3544,2015-05-09,20383,5
3545,2012-08-12,16641,3
3546,2013-04-26,21055,10
3547,2015-06-13,21857,10
3548,2002-03-11,11273,2
3549,2014-02-24,51838,8
3550,2006-01-20,97717,2
3551,2014-06-28,91395,1
3552,2015-10-16,61396,10
3553,2003-12-10,51355,8
3554,2015-07-10,51689,5
3555,2015-12-23,99011,3
3556,2014-10-08,80008,5
3557,2015-10-08,81225,5
3558,2015-11-14,25034,5
3559,2010-05-05,54848,6
3560,2010-02-02,27882,4
3561,2015-09-14,26884,1
3562,2014-02-03,36543,7
3563,2014-04-26,45956,6
3564,2012-12-03,15958,7
3565,2012-08-05,27857,8
3566,2009-02-25,65132,10
3567,2003-05-04,59745,5
3568,2014-08-18,90277,10
3569,2004-11-20,62912,3
3570,2013-12-03,6028,2
3571,2012-11-20,21684,10
3572,2015-02-22,54791,6
3573,2012-04-29,59212,10
3574,2010-10-19,81557,2
3575,2013-01-05,74372,8
3576,2015-08-11,76583,5
3577,2015-09-25,18743,1
3578,2009-11-12,81433,3
3579,2015-11-03,30882,9
3580,2014-02-13,23756,9
3581,2005-08-22,369,5
3582,2015-09-03,86081,5
3583,2012-04-25,74792,9
3584,2015-12-18,27539,10
3585,2015-04-06,9552,1
3586,2012-10-17,97618,4
3587,2015-08-19,35676,3
3588,2005-05-13,34456,1
3589,2013-02-21,17687,4
3590,2015-07-28,33865,2
3591,2010-07-09,55148,8
3592,2014-04-05,53708,10
3593,2012-05-02,43184,1
3594,2014-07-01,49568,6
3595,2015-12-22,56080,7
3596,2013-09-15,80477,5
3597,2007-04-20,87795,4
3598,2015-07-19,84745,2
3599,2012-10-05,57612,9
3600,2013-04-08,47187,7
3601,2013-03-07,30271,8
3602,2009-10-24,39407,9
3603,2013-02-01,22253,5
3604,2014-12-27,13902,1
3605,2015-10-05,65598,5
3606,2006-11-26,69370,4
3607,2013-01-04,29673,10
3608,2012-01-06,6795,8
3609,2008-03-17,24035,7
3610,2007-01-10,19753,7
3611,2013-08-15,20130,10
3612,2014-08-08,7262,1
3613,2014-12-06,37772,1
3614,2014-08-05,15799,4
3615,2015-11-21,92993,4
3616,2013-09-30,20311,3
3617,2008-01-31,18977,6
3618,2014-08-09,48056,1
3619,2015-01-23,55484,4
3620,2008-03-19,33119,8
3621,2010-09-28,80821,5
3622,2012-03-08,46042,8
3623,2013-03-30,26194,3
3624,2014-02-17,18905,5
3625,2015-10-30,61378,7
3626,2012-05-24,11655,6
3627,2013-01-17,16043,1
3628,2010-03-02,27907,7
3629,2015-05-14,72111,3
3630,2014-03-12,41855,10
3631,2012-05-20,85754,9
3632,2014-01-01,31316,2
3633,2012-03-22,4235,1
3634,2015-08-09,25280,9
3635,2014-09-15,31228,7
3636,2014-12-27,83229,8
3637,2015-02-18,47472,1
3638,2015-07-29,83935,8
3639,2009-03-31,90937,1
3640,2015-12-11,97866,3
3641,2015-12-23,19651,1
3642,2008-06-07,20814,1
3643,2014-10-31,71104,6
3644,2001-11-11,51040,8
3645,2009-06-26,93744,6
3646,2007-10-28,65398,9
3647,2015-09-29,7948,9
3648,2015-08-08,4894,8
3649,2009-08-06,59471,10
3650,2009-01-16,7452,7
3651,2005-10-28,74979,3
3652,2012-08-15,31390,1
3653,2015-02-08,29892,9
3654,2013-10-30,16701,7
3655,2011-06-03,33778,8
3656,2014-06-17,10706,1
3657,2014-10-17,760,7
3658,2012-07-08,43763,2
3659,2015-09-07,87412,5
3660,2011-05-02,76649,8
3661,2015-08-14,21379,7
3662,2014-04-02,11759,8
3663,2013-01-16,38506,9
3664,2014-08-18,6953,10
3665,2013-09-24,96163,8
3666,2015-10-16,94462,9
3667,2007-04-15,92386,1
3668,2008-06-22,49748,5
3669,2011-04-26,25123,4
3670,2013-12-03,34247,3
3671,2008-09-06,91987,9
3672,2013-07-03,1317,8
3673,2015-08-03,69207,2
3674,2012-06-28,2377,1
3675,2014-12-17,59548,1
3676,2013-10-26,95826,9
3677,2011-04-22,86140,2
3678,2008-03-02,21311,10
3679,2015-09-23,26474,6
3680,2014-05-12,5353,3
3681,2008-11-18,83706,1
3682,2015-01-02,94013,7
3683,2013-02-01,33232,2
3684,2014-06-07,28660,5
3685,2015-01-24,52067,1
3686,2014-10-21,99857,3
3687,2002-10-13,19278,10
3688,2013-05-28,35063,10
3689,2013-06-10,74803,6
3690,2008-06-11,87269,2
3691,2015-04-07,11180,8
3692,2013-04-27,9198,1
3693,2015-09-29,74159,4
3694,2015-06-21,90809,3
3695,2010-06-30,17757,5
3696,2014-02-03,41074,7
3697,2014-02-01,86856,8
3698,2014-02-26,45163,6
3699,2015-12-26,27007,5
3700,2015-06-04,79507,10
3701,2015-02-02,35479,8
3702,2007-10-17,42096,8
3703,2009-08-04,74711,6
3704,2013-09-15,8380,1
3705,2015-12-25,51296,6
3706,2015-05-20,36890,8
3707,2015-12-24,94327,1
3708,2014-02-13,56819,2
3709,2015-09-23,12913,6
3710,2012-10-31,38417,8
3711,2015-01-26,16154,5
3712,2014-09-22,22712,8
3713,2009-02-21,13505,3
3714,2003-02-06,91900,10
3715,2015-06-21,53956,7
3716,2009-11-21,36227,5
3717,2014-09-11,26643,8
3718,2008-06-01,55767,8
3719,2014-07-01,4196,5
3720,2015-08-21,19911,3
3721,2015-03-16,23282,4
3722,2015-11-25,1084,8
3723,2011-12-11,38386,4
3724,2011-08-22,86868,8
3725,2015-10-31,3509,2
3726,2011-06-22,19772,2
3727,2009-11-13,11667,1
3728,2012-09-03,16942,7
3729,2012-12-28,63674,6
3730,2013-12-29,52324,4
3731,2008-04-09,85842,9
3732,2015-02-14,97400,2
3733,2013-10-19,20780,6
3734,2001-09-15,75771,6
3735,2015-02-17,89127,4
3736,2008-05-12,8526,5
3737,2012-11-26,89022,1
3738,2008-08-18,24000,10
3739,2013-01-26,61809,9
3740,2007-10-22,97444,3
3741,2015-03-01,14958,8
3742,2015-07-29,69614,9
3743,2009-06-11,75805,6
3744,2010-01-15,44074,1
3745,2014-05-11,37893,2
3746,2015-11-12,21496,8
3747,2009-11-24,60286,8
3748,2004-02-05,67048,6
3749,2014-03-21,9236,2
3750,2015-03-05,78255,8
3751,2011-11-24,34804,7
3752,2015-11-09,35,6
3753,2015-01-21,33558,3
3754,2013-11-30,78745,2
3755,2009-12-18,51784,7
3756,2013-11-28,53656,5
3757,2012-09-08,89811,2
3758,2014-11-17,7033,7
3759,2004-03-17,40523,7
3760,2006-10-04,69566,2
3761,2013-05-11,14104,3
3762,2013-07-31,716,1
3763,2013-12-26,26716,6
3764,2007-01-08,19622,8
3765,2013-06-27,93825,10
3766,2010-02-15,71015,9
3767,2015-09-08,62464,9
3768,2015-09-03,39036,2
3769,2009-06-09,95728,1
3770,2011-06-22,86812,10
3771,2015-02-02,71978,2
3772,2011-11-25,10500,10
3773,2012-02-19,44469,2
3774,2015-03-24,2771,9
3775,2010-03-25,44146,2
3776,2015-05-22,86175,4
3777,2015-02-14,83942,8
3778,2012-04-21,47891,10
3779,2013-09-01,9535,8
3780,2013-02-27,29126,9
3781,2015-01-16,72421,4
3782,2015-01-25,43896,10
3783,2011-02-20,75679,1
3784,2014-07-12,11211,1
3785,2015-04-25,83711,4
3786,2012-11-27,72892,4
3787,2015-09-30,72875,2
3788,2011-01-11,76445,8
3789,2015-12-02,82761,10
3790,2014-08-28,91888,6
3791,2015-12-11,93638,2
3792,2014-09-29,22881,9
3793,2003-09-10,73891,1
3794,2008-06-07,68801,5
3795,2015-08-09,59260,2
3796,2010-11-30,57019,10
3797,2013-09-12,68470,4
3798,2014-06-27,92085,1
3799,2015-10-25,57413,10
3800,2013-03-24,52645,10
3801,2013-05-11,95415,8
3802,2013-05-24,88109,10
3803,2014-04-20,44641,6
3804,2012-10-23,84693,3
3805,2012-05-23,2307,6
3806,2015-08-01,32131,7
3807,2015-06-28,12090,5
3808,2007-06-08,11737,10
3809,2015-11-21,74883,4
3810,2010-09-01,11211,5
3811,2014-05-28,35335,3
3812,2015-03-15,55195,10
3813,2001-09-02,48103,7
3814,2012-04-23,15763,8
3815,2010-07-01,30757,3
3816,2013-06-09,16894,2
3817,2002-06-23,20108,3
3818,2015-01-12,19588,1
3819,2015-11-24,90814,7
3820,2013-05-18,37856,8
3821,2014-06-26,32376,4
3822,2007-11-02,93216,10
3823,2015-04-14,67971,10
3824,2013-02-07,99737,6
3825,2015-05-13,25946,9
3826,2014-09-23,36356,2
3827,2014-12-12,13395,5
3828,2014-06-28,7608,2
3829,2015-01-21,64813,10
3830,2011-01-17,59941,10
3831,2008-11-08,32084,1
3832,2014-07-28,25290,5
3833,2007-08-17,28531,1
3834,2015-09-11,99252,2
3835,2015-03-02,46422,4
3836,2012-10-11,93012,5
3837,2008-07-01,80891,10
3838,2005-05-09,69788,1
3839,2011-06-29,56885,1
3840,2015-05-28,65782,1
3841,2011-11-19,22653,4
3842,2015-03-31,42336,3
3843,2012-09-07,73269,3
3844,2015-01-05,56167,5
3845,2015-03-03,75386,1
3846,2015-08-30,81599,10
3847,2009-07-16,29638,9
3848,2008-01-12,27837,9
3849,2005-01-03,26014,2
3850,2015-10-07,19090,3
3851,2008-02-01,62207,4
3852,2013-12-16,36516,8
3853,2011-09-23,60096,5
3854,2005-10-24,14602,5
3855,2014-12-18,63204,7
3856,2013-11-10,35491,5
3857,2014-03-10,8542,9
3858,2011-04-09,79348,4
3859,2010-11-15,9537,9
3860,2013-11-06,99869,8
3861,2011-07-23,99747,1
3862,2014-11-08,4182,4
3863,2014-08-21,56430,6
3864,2009-12-09,98283,10
3865,2014-06-17,63267,6
3866,2015-05-20,25521,4
3867,2004-07-20,86091,3
3868,2015-07-14,84740,2
3869,2012-08-19,43387,9
3870,2015-04-26,58910,5
3871,2015-01-08,77987,2
3872,2015-12-26,66518,7
3873,2015-10-25,13363,8
3874,2015-11-17,86003,1
3875,2015-08-17,42954,6
3876,2009-09-01,25356,1
3877,2009-12-16,19357,3
3878,2012-09-01,1277,9
3879,2011-11-26,37633,3
3880,2014-12-16,86952,9
3881,2015-12-31,24629,5
3882,2015-12-14,38469,5
3883,2010-01-02,96302,5
3884,2012-03-02,5383,4
3885,2008-08-20,13376,9
3886,2008-05-26,2125,7
3887,2013-07-03,43942,4
3888,2005-08-12,13474,4
3889,2013-07-13,56047,9
3890,2015-07-31,66546,2
3891,2010-04-07,1605,2
3892,2014-02-06,78025,3
3893,2006-10-01,17627,7
3894,2015-10-30,67657,4
3895,2013-01-07,15922,2
3896,2014-08-28,76935,3
3897,2012-08-20,59528,2
3898,2015-08-29,84131,8
3899,2015-11-18,77022,5
3900,2007-12-12,15651,4
3901,2014-02-18,92068,5
3902,2015-07-09,76107,7
3903,2013-09-24,56675,2
3904,2013-09-12,99834,9
3905,2014-08-11,8966,1
3906,2015-04-18,23748,8
3907,2011-07-16,51974,6
3908,2003-09-05,82792,8
3909,2012-07-05,77137,10
3910,2009-07-29,3149,3
3911,2007-12-02,53078,8
3912,2013-04-28,96158,4
3913,2012-05-03,38576,6
3914,2004-08-22,99614,7
3915,2014-10-17,82157,3
3916,2015-06-17,51946,6
3917,2011-03-04,29561,10
3918,2013-07-04,56714,8
3919,2015-08-15,43916,4
3920,2015-01-09,34868,9
3921,2012-02-15,63404,8
3922,2015-04-06,79869,5
3923,2010-05-24,5408,1
3924,2015-05-13,87164,6
3925,2012-09-10,53459,6
3926,2015-11-27,65630,2
3927,2015-10-24,33313,9
3928,2013-09-18,83743,6
3929,2012-02-29,38401,9
3930,2009-10-12,20459,5
3931,2015-12-06,23407,5
3932,2013-11-09,81841,5
3933,2014-10-11,56629,8
3934,2013-06-10,21057,1
3935,2008-01-23,1045,6
3936,2010-02-08,19298,3
3937,2013-03-15,38070,1
3938,2011-07-28,38834,3
3939,2014-08-31,17896,8
3940,2014-04-21,4923,8
3941,2006-10-18,20245,9
3942,2015-04-25,55086,4
3943,2015-05-30,90023,8
3944,2007-06-10,28607,1
3945,2015-10-21,18416,8
3946,2012-08-21,5437,2
3947,2007-11-09,64698,2
3948,2006-10-29,20268,1
3949,2010-09-17,48651,5
3950,2010-12-20,50113,8
3951,2015-01-24,20948,4
3952,2013-09-13,30585,5
3953,2007-02-24,37878,2
3954,2015-12-16,20119,8
3955,2008-06-23,50770,10
3956,2011-09-13,82104,9
