id,first_name,last_name,state_id,birthday,age,gender_id,accountCreatedDate
1076,Janice,Hines,13,1962-05-17,54,2,2000-02-23
1077,David,Stewart,8,2001-07-27,15,1,2012-06-17
1078,Jean,Wise,40,1954-10-31,62,2,2014-12-02
1079,Sammy,Benson,19,2000-05-11,16,1,2014-11-08
1080,Karla,Sandoval,18,1967-10-18,49,2,2003-12-24
1081,Herschel,Rice,23,1960-12-14,56,1,2007-11-25
1082,Ian,Golden,30,1978-02-10,39,1,2012-08-21
1083,Albert,Rosales,12,1995-11-15,21,1,2012-11-15
1084,Jessica,Simmons,27,1994-01-20,23,2,2008-01-07
1085,Brandon,Gomez,17,1964-03-25,52,1,2011-11-23
1086,Clifford,Joseph,22,1981-12-24,35,1,2009-05-04
1087,Tommy,James,9,1994-05-28,22,1,2012-10-22
1088,Art,Deleon,14,2000-08-06,16,1,2013-01-08
1089,Ernest,Allen,25,1999-07-20,17,1,2015-02-22
1090,David,Rodriguez,4,2004-06-21,12,1,2014-01-16
1091,Sandra,Walker,50,1954-11-06,62,2,2013-10-21
1092,Lauren,Mcgowan,6,1967-08-27,49,2,2000-03-23
1093,Charlie,Cook,39,1999-09-05,17,1,2013-11-08
1094,George,Anderson,26,1956-10-20,60,1,2001-07-06
1095,Nicolas,Martin,42,1978-10-28,38,1,2003-11-29
1096,Mike,Meyer,2,1968-03-01,49,1,2013-05-21
1097,Claudia,Rose,4,1961-11-18,55,2,2001-05-04
1098,Martha,Powers,40,1983-06-20,33,2,2014-08-02
1099,James,Sanders,32,2003-12-11,13,1,2014-06-12
1100,Lisa,Cunningham,46,1990-09-21,26,2,2006-09-25
1101,Jacquelyn,Ellis,45,1962-03-17,54,2,2007-04-13
1102,Florence,Mckee,18,1963-12-30,53,2,2011-06-19
1103,Judy,Moore,1,1993-04-04,23,2,2015-06-26
1104,Anthony,Greer,34,1957-05-25,59,1,2003-09-23
1105,Mark,Clark,46,1994-01-19,23,1,2006-03-03
1106,Vincent,Glenn,39,1988-12-09,28,1,2001-02-16
1107,Diane,Melendez,43,1975-03-10,41,2,2000-09-14
1108,Jacob,Osborne,48,1987-02-11,30,1,2015-09-09
1109,David,Thompson,34,1972-09-18,44,1,2010-06-29
1110,Benjamin,Sykes,24,1971-10-26,45,1,2006-08-22
1111,Jerry,Hardy,25,1999-10-25,17,2,2015-01-22
1112,Brian,Rivera,34,2002-06-12,14,1,2014-02-14
1113,Verna,Ewing,3,1989-10-28,27,2,2004-09-24
1114,Diane,Carr,44,1966-02-20,51,2,2003-09-10
1115,Christie,Johnson,10,1997-11-21,19,2,2014-06-10
1116,Kimberly,Taylor,50,1975-11-25,41,2,2010-01-23
1117,Marco,Pitts,11,1999-09-05,17,1,2009-05-28
1118,Joan,Wise,47,1977-12-19,39,2,2010-10-23
1119,Gary,Hale,36,1993-12-12,23,1,2010-02-20
1120,James,Lynch,22,1963-06-24,53,1,2004-07-21
1121,Joe,Chapman,33,1969-05-02,47,1,2014-04-11
1122,Tony,White,37,1998-12-29,18,1,2014-10-05
1123,Teresa,Fleming,19,1985-11-24,31,2,2012-10-14
1124,Concepcion,Bell,13,1997-07-25,19,2,2013-10-04
1125,Bryan,Stone,8,1954-09-06,62,1,2005-08-31
1126,Catherine,Graves,42,1993-07-26,23,2,2009-03-28
1127,Sharon,Washington,15,1994-09-22,22,2,2006-02-24
1128,Marion,Charles,3,1974-04-10,42,1,2001-12-08
1129,Ava,Walls,26,1975-06-11,41,2,2005-10-10
1130,Charles,Dunn,17,2000-01-01,17,1,2010-06-15
1131,Mario,Howard,36,1967-11-25,49,1,2001-07-12
1132,Gary,Morris,46,2002-06-30,14,1,2015-01-15
1133,Orlando,Marquez,34,1963-02-20,54,1,2012-03-26
1134,David,Harrison,13,1953-10-28,63,1,2014-06-15
1135,Stacey,Padilla,26,1965-08-27,51,2,2013-06-07
1136,Tyler,Miller,24,1971-11-04,45,1,2001-05-11
1137,Carmen,Lee,7,1978-11-21,38,1,2007-05-24
1138,Thomas,Nelson,18,1973-06-10,43,1,2005-04-17
1139,Leonard,Jackson,27,1991-10-26,25,1,2013-02-11
1140,David,Richardson,44,1971-11-28,45,1,2000-12-26
1141,Jean,Smith,25,2004-10-13,12,2,2015-05-10
1142,Ernestine,Stephens,8,1965-09-25,51,2,2002-11-10
1143,Jose,Welch,32,1974-06-12,42,1,2008-01-27
1144,Thomas,Lane,14,1950-04-06,66,1,2012-12-06
1145,Charles,Green,23,1993-05-29,23,1,2006-01-04
1146,Allen,Johnson,31,1995-08-03,21,1,2013-07-11
1147,Donald,Forbes,41,1991-08-21,25,1,2003-06-22
1148,Eva,Price,42,2003-07-31,13,2,2015-09-09
1149,Victor,Henry,12,1965-07-01,51,1,2010-10-15
1150,Edwin,Evans,29,1986-11-01,30,1,2012-09-15
1151,Kimberly,Clark,47,1962-05-23,54,2,2002-06-19
1152,Brendan,Lee,13,1969-01-30,48,1,2009-05-22
1153,William,Wright,35,1985-11-18,31,1,2005-05-29
1154,Nora,Gomez,10,1966-09-04,50,2,2014-12-30
1155,Eleanor,Smith,47,1963-09-03,53,2,2012-06-26
1156,Brenda,Casey,16,1968-11-17,48,2,2005-04-21
1157,Ronnie,Scott,10,1961-01-21,56,1,2000-01-16
1158,James,Conway,47,1974-04-15,42,1,2008-12-21
1159,Erik,Watson,8,1958-02-05,59,1,2010-09-05
1160,Olga,Green,5,2003-10-16,13,2,2014-12-27
1161,James,Price,50,2002-05-05,14,1,2015-09-28
1162,Katherine,Bailey,50,1952-11-15,64,2,2015-05-12
1163,Raymond,Duke,15,1961-07-24,55,1,2013-02-02
1164,Amy,Kerr,16,1996-08-27,20,2,2013-09-13
1165,Mel,Chan,28,1959-10-27,57,1,2004-09-22
1166,Samuel,Diaz,34,2003-11-22,13,1,2014-03-20
1167,Edward,Morton,40,2000-02-20,17,1,2012-10-11
1168,Stephanie,Chandler,17,1993-11-19,23,2,2007-04-15
1169,Andrea,Wood,11,1984-05-18,32,2,2011-05-18
1170,William,Nelson,7,1955-03-13,61,1,2000-03-10
1171,Christine,Hurley,28,1958-12-03,58,2,2014-09-01
1172,Edmund,Mccormick,17,1986-01-23,31,1,2010-03-12
1173,Cynthia,Wiggins,18,1963-12-27,53,2,2014-03-21
1174,Nora,Russell,17,2003-12-13,13,2,2015-03-02
1175,Brian,Kramer,2,1955-12-29,61,1,2006-08-11
1176,Preston,Hunter,22,1986-11-09,30,1,2009-05-26
1177,Margo,Hanson,41,1973-04-09,43,2,2005-03-20
1178,John,Perez,5,1978-06-19,38,1,2004-08-09
1179,Terry,Leonard,12,1997-04-02,19,1,2012-10-22
1180,Stuart,Brown,38,1997-07-02,19,1,2010-05-03
1181,Robert,Smith,26,1979-08-12,37,1,2002-01-04
1182,Allie,Thomas,35,1959-09-06,57,2,2006-09-14
1183,Leslie,Perez,47,1962-04-20,54,1,2009-11-06
1184,Alice,Rivera,44,1989-05-16,27,2,2000-10-20
1185,Maureen,Garcia,23,1953-01-30,64,2,2012-08-05
1186,Michael,Bell,31,1950-06-01,66,1,2009-12-18
1187,John,Erickson,21,1974-06-30,42,1,2002-11-19
1188,Robert,Fernandez,47,1999-04-11,17,1,2013-03-11
1189,Anna,Robinson,19,1984-12-22,32,2,2004-12-28
1190,Adam,Williams,33,1992-04-23,24,1,2011-07-07
1191,Julie,Simmons,25,1974-08-18,42,2,2014-09-26
1192,Dianne,Cooke,2,1975-10-26,41,2,2001-07-07
1193,Gladys,Hill,8,1975-08-13,41,2,2006-03-22
1194,Myrna,Jones,47,2001-12-16,15,2,2014-03-13
1195,Chad,Lee,17,1970-02-23,47,1,2012-08-16
1196,Peter,Bonner,46,1962-04-26,54,1,2013-08-18
1197,Mary,Guzman,40,2004-10-07,12,2,2014-10-05
1198,Steven,Hess,43,1996-03-15,20,1,2012-02-27
1199,Jenny,Jenkins,36,1978-02-06,39,2,2002-11-21
1200,Luis,Howell,25,1971-03-11,45,1,2004-07-18
1201,Frieda,Cain,10,1970-07-11,46,2,2000-04-05
1202,Nancy,Chambers,21,1973-03-03,44,2,2012-11-25
1203,Gail,Roberts,33,1985-03-30,31,2,2008-12-21
1204,Myrtle,Walker,49,1954-05-13,62,2,2007-05-15
1205,Daniel,Lopez,17,1976-06-18,40,1,2006-11-09
1206,Kenneth,Larson,41,1966-05-07,50,1,2001-08-26
1207,Bruce,Garcia,44,1963-12-16,53,1,2005-01-18
1208,Kenny,Hernandez,39,1980-11-02,36,1,2000-02-29
1209,John,Vinson,11,1963-11-18,53,1,2007-05-23
1210,June,Murray,25,1970-10-16,46,2,2009-02-10
1211,Ronald,Brown,4,1955-10-10,61,1,2014-08-02
1212,Tricia,Owens,24,1969-09-28,47,2,2011-12-27
1213,Florence,Leonard,6,1998-10-16,18,2,2011-03-09
1214,Adriana,Murray,20,1965-03-09,51,2,2007-03-03
1215,Sarah,Barker,46,1978-05-18,38,2,2013-12-19
1216,Maria,Reyes,11,1966-06-21,50,2,2001-03-25
1217,Brandon,Barnes,27,2000-07-24,16,1,2014-02-27
1218,Harold,Roberson,20,1952-01-10,65,1,2005-05-16
1219,Brian,Little,39,1952-04-05,64,1,2015-04-07
1220,Vicki,Mooney,34,1959-06-23,57,2,2008-01-14
1221,Kathleen,Mckay,40,1981-08-24,35,2,2009-01-15
1222,Nicole,Griffin,47,2002-07-03,14,2,2014-07-03
1223,James,Boyer,46,1956-05-19,60,1,2002-10-11
1224,Donald,Evans,23,1975-02-15,42,1,2002-01-03
1225,Daryl,Thomas,49,2004-11-30,12,1,2015-12-07
1226,Albert,Rodriguez,45,1971-12-09,45,1,2001-09-01
1227,Patrick,Rogers,36,1958-11-04,58,1,2014-08-19
1228,Paul,Schneider,2,1979-04-07,37,1,2002-03-06
1229,Ruth,Lewis,4,1990-02-26,27,2,2002-01-14
1230,Ruby,Zimmerman,2,1990-09-06,26,2,2009-07-07
1231,Elaine,Jordan,3,1987-01-03,30,2,2011-01-14
1232,Donna,Gray,4,1971-05-02,45,2,2000-01-05
1233,Samuel,Perkins,36,1969-09-25,47,1,2007-09-15
1234,Catalina,Taylor,48,1990-10-31,26,2,2015-02-11
1235,Ray,Ortiz,2,2003-05-11,13,1,2014-03-18
1236,Gary,Johnson,50,1985-10-14,31,1,2004-06-01
1237,Walter,Page,48,1974-04-17,42,1,2000-10-02
1238,Susanne,Martin,19,1976-02-01,41,2,2002-03-09
1239,Floyd,Ryan,22,1994-10-31,22,1,2008-01-15
1240,Rita,Logan,3,1977-04-07,39,2,2000-06-25
1241,Amalia,Mcbride,11,2002-11-01,14,2,2012-09-03
1242,David,Leach,19,1964-02-22,53,1,2008-01-06
1243,Robert,Murphy,31,2002-06-25,14,1,2015-09-12
1244,Nola,Rogers,35,1975-12-03,41,2,2001-10-22
1245,Pat,Cochran,20,1978-12-21,38,2,2013-07-08
1246,Kenneth,Jarvis,7,2004-07-27,12,1,2015-03-28
1247,Trent,Petersen,44,2001-05-07,15,1,2015-10-22
1248,William,Carter,18,1978-08-24,38,1,2014-07-14
1249,Sandra,Meyer,27,1967-05-05,49,2,2002-07-02
1250,Kimberly,Cook,31,1970-08-14,46,2,2004-04-26
1251,Martin,Duke,7,1997-09-03,19,1,2015-10-01
1252,Sarah,Holmes,3,1973-01-14,44,2,2002-06-14
1253,Helen,Wallace,1,1980-01-29,37,2,2007-05-12
1254,Christina,Boyd,22,1954-06-23,62,2,2001-09-05
1255,William,Peterson,7,1986-12-13,30,1,2006-03-02
1256,Hans,Reynolds,24,1995-12-20,21,1,2014-08-06
1257,Marvin,Murphy,23,1984-06-29,32,1,2012-03-10
1258,Sandra,Smith,8,1960-12-11,56,2,2001-02-28
1259,Rufus,Kim,20,1990-02-10,27,1,2015-04-19
1260,Leah,Carr,26,1993-02-05,24,2,2010-05-30
1261,Florine,White,44,1970-10-29,46,2,2014-11-20
1262,Robert,Hess,26,1997-08-10,19,1,2007-06-14
1263,Ashley,Dickerson,40,1965-06-27,51,1,2013-08-29
1264,Garrett,Harper,42,2002-04-17,14,1,2012-12-05
1265,Hazel,Leach,22,1983-08-06,33,2,2014-05-28
1266,Eunice,Alvarez,41,1998-12-22,18,2,2012-05-16
1267,Ada,Ross,11,1955-08-27,61,2,2006-07-16
1268,Joann,Rogers,9,1978-08-07,38,2,2015-04-23
1269,Peggy,Phillips,47,2000-10-15,16,2,2014-07-05
1270,Timothy,Daniel,18,2000-02-18,17,1,2013-08-20
1271,Edmund,Mills,12,1974-06-06,42,1,2002-03-21
1272,Bertha,Porter,46,1976-06-07,40,2,2001-10-28
1273,Jerry,Clark,34,1993-02-24,24,1,2008-11-19
1274,Robert,Bailey,43,1990-09-07,26,1,2014-11-11
1275,Kimberly,Lynch,37,1975-08-07,41,2,2001-04-22
1276,Janet,Mathis,16,1955-04-27,61,2,2015-09-24
1277,Carol,Mcintosh,36,1968-07-24,48,2,2015-11-27
1278,Evelyn,Evans,46,1952-03-09,64,2,2013-04-23
1279,Anita,Mitchell,22,1957-03-07,59,2,2001-05-27
1280,James,King,26,1978-12-22,38,1,2006-03-09
1281,Leroy,Hart,20,1979-04-21,37,1,2004-10-17
1282,Nancy,Garcia,12,1983-10-01,33,2,2011-01-22
1283,Richard,West,39,1952-03-24,64,1,2001-12-17
1284,Doris,Mcguire,3,1982-01-14,35,2,2013-11-05
1285,Amy,Boyd,18,1955-09-09,61,2,2006-12-25
1286,Gloria,Bell,33,1985-07-07,31,2,2006-09-08
1287,Tracy,Cox,50,1970-10-17,46,1,2011-05-22
1288,Jane,Raymond,25,1978-07-25,38,2,2001-02-09
1289,Cindy,Powell,41,1986-10-08,30,2,2000-09-03
1290,Heidi,Foster,20,2000-10-30,16,2,2011-12-19
1291,Glen,Smith,31,1957-07-17,59,1,2009-05-21
1292,Frank,Roman,12,1986-08-18,30,1,2007-08-21
1293,Doris,Rose,16,1954-06-20,62,2,2015-11-30
1294,Steven,Parker,24,1976-01-26,41,1,2009-10-10
1295,Marcus,Robertson,20,1961-04-18,55,1,2011-07-19
1296,Marsha,Johnson,11,1964-04-10,52,2,2003-01-27
1297,Scott,Woods,15,1962-10-20,54,1,2015-03-03
1298,Percy,Padilla,22,1964-05-28,52,1,2007-03-19
1299,Cynthia,Harris,19,1964-10-15,52,2,2000-08-12
1300,Nola,Valdez,26,1980-03-03,37,2,2014-05-21
1301,Justin,Walker,38,1953-04-15,63,1,2008-03-07
1302,Opal,Brown,9,1956-01-19,61,2,2009-06-20
1303,Edward,Sullivan,41,1993-12-26,23,1,2012-01-07
1304,Larry,Farrell,40,1988-02-10,29,1,2005-06-25
1305,Wanda,Schmidt,40,1990-10-19,26,2,2005-04-23
1306,Sean,Mendoza,27,1958-03-31,58,1,2013-09-06
1307,Keith,Reynolds,15,2004-04-18,12,1,2014-11-28
1308,Bernard,Dodson,3,1955-06-30,61,1,2009-06-30
1309,Roberta,Lambert,4,1975-09-05,41,2,2015-04-08
1310,Esther,Pierce,14,1959-05-15,57,2,2001-03-28
1311,Kerry,Frederick,50,1964-02-24,53,1,2007-08-03
1312,Brian,Murphy,1,1985-01-26,32,1,2015-03-11
1313,Bessie,Garner,2,1993-06-23,23,2,2008-12-13
1314,Vivian,Cannon,18,1953-07-06,63,2,2003-03-21
1315,Michael,Guerra,36,1963-04-17,53,1,2000-08-25
1316,Dennis,Moran,30,1968-03-31,48,1,2014-12-18
1317,Tim,Buck,8,1994-05-13,22,1,2010-01-04
1318,Matthew,Parks,9,1950-04-10,66,1,2001-10-11
1319,Carol,Jenkins,26,1975-09-18,41,2,2004-12-22
1320,Renee,Willis,19,1959-11-06,57,2,2014-03-14
1321,Tammy,Lopez,22,1985-06-15,31,2,2010-01-17
1322,Bobbi,Price,5,1999-12-09,17,2,2012-03-12
1323,Sharron,Sheppard,18,1999-03-09,17,2,2015-06-09
1324,Barbara,Velazquez,39,1964-04-23,52,2,2001-05-11
1325,Catherine,Tucker,1,2003-03-18,13,2,2014-10-26
1326,Ralph,Lewis,18,1952-01-31,65,1,2015-03-10
1327,Natasha,Roberson,1,1998-05-21,18,2,2013-06-29
1328,Andrew,Hammond,16,1968-01-16,49,1,2005-07-01
1329,Gregory,Osborn,19,1961-05-17,55,1,2011-08-29
1330,Alberto,Martin,1,1970-06-23,46,1,2001-10-01
1331,Dorothy,Bryant,44,2001-06-14,15,2,2011-06-30
1332,Michael,Atkins,45,1973-03-07,43,1,2013-05-30
1333,Leonard,Barker,43,1960-07-31,56,1,2007-06-27
1334,Benny,Russell,22,1965-07-29,51,1,2000-02-24
1335,Stephen,Wood,11,1968-12-12,48,1,2007-04-02
1336,Timothy,Davis,15,1970-10-30,46,1,2008-05-17
1337,Randy,Russell,23,1987-01-23,30,1,2009-08-05
1338,Tommy,Harris,9,1973-01-15,44,1,2001-06-17
1339,Bernice,Orr,27,1964-03-11,52,2,2011-02-17
1340,Kathy,Roberts,17,1977-08-22,39,2,2009-12-10
1341,Carlos,Wilson,29,1962-11-01,54,1,2012-01-18
1342,Mary,Cantu,38,1971-11-04,45,2,2008-07-08
1343,Zachary,Garcia,48,2000-12-07,16,1,2014-08-30
1344,Bryan,Jenkins,37,1958-10-03,58,1,2014-02-23
1345,Melissa,Rodriguez,13,1960-01-17,57,2,2009-08-22
1346,Joseph,Cook,23,1966-03-15,50,1,2008-07-28
1347,Curtis,Stokes,4,1953-07-07,63,1,2001-11-17
1348,John,Jackson,26,1988-06-12,28,1,2010-05-07
1349,Jason,Lopez,27,1985-10-08,31,1,2008-05-31
1350,Nelson,Tate,5,1997-07-07,19,1,2015-01-27
1351,Edwin,Patterson,23,1987-10-06,29,1,2010-11-08
1352,Karen,Newman,41,1952-08-04,64,2,2010-04-28
1353,Ronald,Riley,17,1951-09-01,65,1,2014-12-06
1354,Pauline,Alexander,2,1985-09-09,31,2,2001-05-18
1355,Janet,Salas,41,1968-12-27,48,2,2007-04-05
1356,Philip,Adams,19,1993-09-20,23,1,2005-11-17
1357,Antonio,Greene,19,1995-03-06,22,1,2008-12-16
1358,Pauline,Anderson,28,1950-08-26,66,2,2013-06-14
1359,Bruce,Anderson,42,1989-12-30,27,1,2001-07-03
1360,Sandra,Williams,31,1968-04-17,48,2,2010-08-12
1361,William,Ward,48,1971-08-13,45,1,2004-12-05
1362,Virginia,Murphy,4,1985-05-24,31,2,2014-03-01
1363,Mary,Wood,2,1990-12-24,26,2,2002-04-08
1364,Florence,Hunter,7,1960-12-15,56,2,2005-02-03
1365,David,Zimmerman,37,1968-01-15,49,1,2006-03-18
1366,Charles,Meyers,34,1992-04-30,24,1,2005-04-18
1367,Brian,Patrick,20,1982-11-26,34,1,2013-03-31
1368,David,Phelps,39,1992-12-16,24,1,2011-12-22
1369,Donald,Hernandez,42,1997-01-22,20,1,2007-03-16
1370,Douglas,Johnston,4,1951-09-23,65,1,2003-12-16
1371,Joseph,Barnett,13,1950-03-31,66,1,2009-11-06
1372,Wanda,Day,11,1965-07-01,51,2,2004-05-20
1373,Judy,Hood,13,1963-06-26,53,2,2012-04-09
1374,Edith,Brooks,34,1951-12-13,65,2,2013-01-20
1375,Charlie,Wagner,28,1970-12-18,46,1,2006-01-12
1376,Ronald,Peterson,30,1968-05-02,48,1,2007-05-24
1377,Gina,Higgins,40,1984-04-17,32,2,2001-07-27
1378,Lula,Ross,18,1969-02-23,48,2,2012-01-31
1379,Rudolph,Martinez,15,1954-04-27,62,1,2000-04-22
1380,Earl,Smith,32,1965-05-05,51,1,2009-01-10
1381,John,Nichols,17,1997-06-14,19,1,2007-08-12
1382,Olga,Neal,45,1965-10-08,51,2,2009-09-30
1383,Edward,Wilson,39,1958-02-21,59,1,2014-10-19
1384,Minnie,Mann,9,1995-02-20,22,2,2007-01-12
1385,Ester,Myers,46,1960-05-15,56,2,2008-10-16
1386,Pete,Williams,3,1961-09-22,55,1,2012-04-22
1387,Alva,Smith,44,1964-08-26,52,1,2002-07-01
1388,Kathleen,Phillips,50,1962-03-21,54,2,2010-08-02
1389,Theresa,Williams,50,1984-08-08,32,2,2004-08-01
1390,Barbara,Bryan,5,1991-07-20,25,2,2015-07-01
1391,Ruth,Montgomery,49,1982-09-25,34,2,2013-11-23
1392,Courtney,Jones,26,1990-07-30,26,1,2011-08-27
1393,Michael,Copeland,31,1988-06-14,28,1,2008-06-23
1394,Peggy,Schneider,25,1961-04-08,55,2,2005-09-22
1395,Howard,Miller,5,1984-08-06,32,1,2013-03-17
1396,Natalie,Johnson,8,1999-06-01,17,2,2013-09-05
1397,Lynda,Gaines,37,1977-08-12,39,2,2010-03-04
1398,Liza,Martinez,17,1987-05-14,29,2,2006-03-06
1399,Anne,Moran,4,2000-03-20,16,2,2014-04-22
1400,Debra,Franklin,47,1991-06-16,25,2,2001-03-23
1401,Sherman,Smith,2,1956-09-30,60,1,2003-12-19
1402,Debbie,Burns,8,1990-08-06,26,2,2001-12-21
1403,Kirk,Estrada,25,1989-06-03,27,1,2003-04-26
1404,Frances,Crosby,40,1972-04-06,44,2,2006-10-25
1405,John,Howard,12,1956-01-02,61,1,2003-05-15
1406,Shawna,Martinez,3,1965-12-16,51,2,2011-05-15
1407,Hugh,Edwards,26,1980-06-18,36,1,2011-06-02
1408,Dallas,Robinson,24,1969-09-15,47,1,2000-07-22
1409,James,Mathews,39,2002-07-09,14,1,2015-01-19
1410,Andrew,Barnes,5,1983-04-18,33,1,2008-08-02
1411,Emily,Freeman,4,1990-07-19,26,2,2008-05-06
1412,Victor,Carson,8,1977-10-01,39,1,2006-08-17
1413,Albert,Kennedy,2,2004-07-23,12,1,2014-09-13
1414,Timothy,Rodriguez,17,1993-04-24,23,1,2014-11-05
1415,Daniel,Horn,47,2003-04-27,13,1,2013-07-30
1416,Donald,Allen,6,1955-09-24,61,1,2009-01-07
1417,William,Garrison,46,1975-01-07,42,1,2010-07-12
1418,Jerry,Ramirez,10,2003-12-23,13,1,2013-12-03
1419,David,Carter,31,1989-09-10,27,1,2011-06-26
1420,Marc,Tran,48,1998-02-07,19,1,2008-12-15
1421,Sara,Hess,24,1970-08-19,46,2,2002-11-03
1422,Kathy,Blevins,39,1961-09-24,55,2,2003-02-15
1423,Tom,Nichols,19,1999-12-26,17,1,2013-09-07
1424,Joseph,Allen,18,1972-08-28,44,1,2011-05-11
1425,Betsy,Goodman,44,1976-01-19,41,2,2011-11-14
1426,Bryan,Hayes,13,1997-02-11,20,1,2011-01-14
1427,Alice,Holt,27,1975-06-22,41,2,2014-02-26
1428,Kathrine,Wilkerson,24,1979-10-28,37,2,2007-01-28
1429,Weldon,Miller,26,1960-03-21,56,1,2003-02-09
1430,George,Lowe,32,1958-08-11,58,1,2012-08-24
1431,Thomas,Cole,43,1976-06-22,40,1,2009-04-22
1432,Cassandra,Best,48,1981-06-04,35,2,2011-09-07
1433,Lisa,Sullivan,24,1976-09-05,40,2,2004-03-06
1434,Mary,Henderson,5,2000-07-02,16,2,2010-05-28
1435,Janet,Davis,13,1995-06-01,21,2,2006-09-21
1436,Michael,Sullivan,33,1952-02-10,65,1,2005-10-30
1437,William,Dean,5,1962-03-02,55,1,2010-10-18
1438,Robert,Martin,40,1956-04-28,60,1,2010-10-24
1439,Adrienne,Booth,12,1986-07-21,30,2,2005-04-06
1440,Carlos,Calhoun,14,1984-02-09,33,1,2013-01-23
1441,Donald,Brown,14,1953-06-13,63,1,2008-09-18
1442,Patrick,Miller,5,2003-01-31,14,1,2014-12-28
1443,Kevin,Bennett,38,1971-04-17,45,1,2007-10-15
1444,William,Lewis,10,1955-04-12,61,1,2007-04-19
1445,Alberto,Wells,26,1953-08-14,63,1,2000-05-03
1446,Lonnie,Davis,42,1967-01-16,50,1,2011-03-18
1447,Judy,Williams,26,1950-03-04,67,2,2005-04-04
1448,Judy,Cooper,47,2003-06-13,13,2,2015-01-09
1449,Michael,Williams,26,2002-05-05,14,1,2014-06-02
1450,Annie,Clark,45,1975-10-02,41,2,2007-06-02
1451,Karina,Murphy,27,2003-01-27,14,2,2014-06-10
1452,Donna,Hoffman,21,1989-11-04,27,2,2002-04-09
1453,Evelyn,Strickland,15,1955-05-27,61,2,2006-01-23
1454,Thomas,Reeves,20,2002-06-18,14,1,2012-06-18
1455,Stephen,Carlson,50,1985-10-29,31,1,2011-03-06
1456,Grant,Vasquez,33,1993-05-11,23,1,2009-05-26
1457,Carolina,Freeman,47,1976-01-19,41,2,2006-03-18
1458,Christopher,Phillips,10,1970-11-29,46,1,2002-06-14
1459,Helen,Carter,29,1957-10-12,59,2,2012-10-09
1460,Rocky,Hardy,7,1971-02-14,46,1,2011-08-24
1461,Amy,Howard,24,1956-06-09,60,2,2003-07-27
1462,Theodore,Snow,9,1964-03-18,52,1,2007-03-27
1463,Steven,Campbell,20,1992-11-16,24,1,2015-10-07
1464,Mary,Soto,39,1960-03-24,56,2,2002-11-20
1465,Brooke,Sanchez,37,1992-01-22,25,2,2007-02-19
1466,Robert,Johnson,36,1985-05-15,31,1,2010-12-14
1467,Karen,Dorsey,34,1970-09-03,46,2,2004-03-07
1468,Daniel,Waters,42,1960-09-02,56,1,2009-06-23
1469,Max,Young,12,1990-10-05,26,1,2013-08-07
1470,Hubert,Owens,6,1994-02-17,23,1,2004-01-11
1471,Dennis,Douglas,13,1993-01-09,24,1,2014-10-30
1472,Jennifer,Bray,10,1958-05-23,58,2,2002-07-20
1473,John,Harvey,15,1992-01-19,25,1,2009-08-17
1474,Sarah,Edwards,41,1964-06-04,52,2,2004-11-30
1475,Roxie,Smith,5,1998-12-20,18,2,2008-05-28
1476,Laura,Mason,41,1986-11-19,30,2,2013-06-19
1477,Sherri,Clark,22,1994-09-16,22,2,2007-04-05
1478,Stephen,Davis,44,1957-01-11,60,1,2013-12-03
1479,Guadalupe,Castillo,18,1955-09-08,61,2,2004-01-22
1480,Winifred,Bruce,42,1996-11-03,20,2,2013-05-31
1481,John,Lucas,43,1964-10-21,52,1,2010-11-18
1482,Jeffrey,Rowe,30,1984-03-24,32,1,2010-10-17
1483,Tracey,Parks,24,1959-03-20,57,2,2008-06-07
1484,Juan,Dyer,22,1993-08-07,23,1,2011-08-29
1485,Rex,Rogers,4,1977-02-07,40,1,2011-01-02
1486,Peggy,Hughes,24,1961-01-22,56,2,2003-12-02
1487,Andrew,Reynolds,24,1959-05-17,57,1,2010-02-12
1488,Constance,Stewart,25,1955-08-16,61,2,2009-04-21
1489,Guillermo,Smith,26,1976-12-02,40,1,2008-01-02
1490,Glenda,Morrow,12,1952-03-31,64,2,2003-02-03
1491,Bryce,Carey,45,1995-01-08,22,1,2011-07-03
1492,Edward,Ball,23,1977-04-07,39,1,2004-07-11
1493,Pat,Lee,28,1972-09-13,44,2,2015-03-04
1494,Robert,Frazier,30,1964-04-29,52,1,2010-11-10
1495,Miranda,Johnson,1,1986-10-31,30,2,2007-11-29
1496,Lila,Dudley,34,1991-09-23,25,2,2013-12-01
1497,Michelle,Floyd,30,1964-02-12,53,2,2012-02-17
1498,Kelli,Kelley,35,1973-06-25,43,2,2003-01-27
1499,Jennifer,Dawson,12,2002-02-17,15,2,2014-10-13
1500,Bonnie,Mitchell,34,1969-09-09,47,2,2000-02-05
1501,Cheryl,Kim,9,1956-09-03,60,2,2011-02-27
1502,Leslie,Carr,12,1964-12-01,52,1,2011-06-30
1503,Jesse,Hart,33,1996-10-13,20,1,2007-02-06
1504,Calvin,Pearson,22,1981-12-31,35,1,2013-04-12
1505,Kim,Lloyd,34,1986-05-15,30,2,2012-02-04
1506,Ashley,Montoya,18,1968-09-03,48,2,2011-03-20
1507,Gerald,Martinez,3,1976-05-31,40,1,2008-08-16
1508,Annie,Trevino,44,1970-08-18,46,2,2015-09-04
1509,Carrie,Coleman,12,1987-06-20,29,2,2007-09-16
1510,Jennifer,Butler,41,1978-08-20,38,2,2002-03-18
