<<<<<<< HEAD
id,createdOn,creator_id,topic_id
1,2013-11-28,3247,10
2,2012-10-14,2035,2
3,2015-06-21,2911,10
4,2014-04-17,2364,6
5,2009-05-04,8368,1
6,2012-01-30,3177,9
7,2015-08-13,5503,8
8,2012-11-01,1574,4
9,2007-03-09,8889,10
10,2015-12-14,365,9
11,2014-11-10,1262,7
12,2005-11-19,4545,6
13,2015-11-22,4200,3
14,2007-11-16,5302,1
15,2012-07-01,5634,6
16,2015-05-12,3360,5
17,2015-10-25,4247,2
18,2002-02-03,3542,8
19,2015-06-19,3177,10
20,2015-08-01,1219,4
21,2015-08-14,5658,1
22,2013-03-11,7849,3
23,2005-07-30,7818,6
24,2007-08-21,3378,10
25,2015-03-25,3293,2
26,2013-05-24,708,7
27,2012-09-16,3000,5
28,2003-09-03,304,4
29,2008-06-28,8904,10
30,2004-02-03,776,7
31,2006-12-02,8191,4
32,2011-08-31,8010,4
33,2014-10-29,925,5
34,2009-03-21,5086,9
35,2012-05-27,6343,1
36,2014-03-15,9688,6
37,2008-06-11,9238,1
38,2015-06-01,2618,8
39,2011-04-27,1182,2
40,2012-12-01,7609,10
41,2015-08-04,4265,8
42,2012-11-28,5593,7
43,2011-07-17,1872,6
44,2007-07-07,8600,10
45,2004-07-22,6917,8
46,2007-10-01,1125,8
47,2003-05-18,8640,10
48,2004-08-28,7675,1
49,2011-11-28,2676,10
50,2009-06-30,1533,7
51,2015-11-27,6189,8
52,2015-08-26,4048,7
53,2015-07-14,665,8
54,2014-10-21,3919,2
55,2014-07-20,8176,5
56,2015-04-27,5519,3
57,2013-08-07,4881,6
58,2005-01-23,9232,1
59,2014-08-02,6810,1
60,2014-06-26,7997,7
61,2012-10-13,995,9
62,2004-11-15,1936,8
63,2010-10-08,1224,5
64,2014-03-01,4677,1
65,2015-12-14,8962,8
66,2014-06-18,3641,10
67,2013-09-22,4385,4
68,2011-12-02,9854,1
69,2015-07-14,7239,2
70,2013-12-11,2158,2
71,2015-11-08,8067,1
72,2015-08-03,410,9
73,2010-12-07,7465,6
74,2014-03-19,5038,8
75,2012-10-05,5595,10
76,2011-07-03,7170,6
77,2008-08-27,8710,5
78,2008-07-10,9775,6
79,2009-10-24,668,8
80,2009-08-14,1356,1
81,2013-11-05,8729,2
82,2006-10-01,9749,4
83,2013-08-19,2964,4
84,2015-09-09,9047,2
85,2014-07-09,5588,4
86,2015-01-04,5146,4
87,2015-04-25,1980,10
88,2006-03-01,5995,1
89,2013-05-17,8357,7
90,2014-09-25,3461,10
91,2013-11-24,8854,4
92,2011-12-11,652,7
93,2015-11-06,9074,7
94,2010-10-17,5878,1
95,2006-03-25,9263,9
96,2014-12-26,6469,6
97,2014-02-26,1326,2
98,2015-09-14,5157,3
99,2011-12-23,9708,8
100,2013-07-08,5135,7
101,2015-12-07,244,6
102,2008-12-10,4744,2
103,2014-04-27,2702,7
104,2012-03-21,3657,4
105,2015-11-12,3064,10
106,2014-10-09,4651,1
107,2008-10-07,4096,9
108,2012-08-13,4255,8
109,2009-02-23,3179,5
110,2010-05-27,6535,7
111,2007-07-24,7621,6
112,2015-09-17,2452,8
113,2008-10-11,6133,7
114,2012-08-09,8173,7
115,2015-12-01,5404,2
116,2015-08-06,5449,6
117,2014-12-01,1995,6
118,2007-03-20,8266,6
119,2013-06-30,4606,5
120,2008-07-06,5926,5
121,2012-08-28,9416,1
122,2015-07-22,5987,5
123,2014-09-16,8892,3
124,2015-02-11,3326,6
125,2009-07-08,2821,9
126,2014-08-30,8343,4
127,2015-08-21,5507,8
128,2014-09-17,9709,10
129,2007-06-12,3554,5
130,2013-12-18,9122,2
131,2015-12-09,2121,5
132,2008-12-09,5130,5
133,2015-12-01,2988,9
134,2008-10-14,4854,2
135,2011-04-25,6319,7
136,2014-12-05,3575,7
137,2014-02-06,2039,4
138,2015-02-05,913,1
139,2005-04-29,9630,4
140,2012-12-01,9742,9
141,2015-10-08,5843,2
142,2008-11-30,6491,10
143,2014-11-28,5516,4
144,2004-04-07,4467,4
145,2015-01-21,1209,10
146,2005-11-30,9798,6
147,2012-01-05,5126,8
148,2004-10-07,1830,1
149,2015-01-18,9725,7
150,2009-08-25,2014,2
151,2001-08-29,1749,9
152,2011-02-03,8688,5
153,2015-04-01,2827,1
154,2012-02-25,5225,5
155,2004-12-18,7659,6
156,2015-11-14,7010,5
157,2015-12-05,411,9
158,2015-09-03,3318,7
159,2002-10-13,5892,5
160,2006-03-23,2843,3
161,2013-04-17,2430,7
162,2013-05-11,1295,5
163,2008-09-03,5944,5
164,2011-03-31,9441,9
165,2014-02-07,1168,3
166,2013-10-12,8072,8
167,2014-03-29,2917,7
168,2015-09-25,9700,10
169,2010-07-01,4742,1
170,2012-06-07,8303,4
171,2015-02-14,9110,9
172,2015-12-01,5311,8
173,2014-09-29,5055,2
174,2014-12-09,860,9
175,2014-06-18,2544,1
176,2011-11-12,9288,5
177,2015-01-27,9829,4
178,2006-01-21,6736,3
179,2001-09-03,9873,7
180,2012-11-16,1598,5
181,2015-07-11,2731,1
182,2014-02-03,8439,6
183,2011-06-07,7490,10
184,2015-11-07,5128,5
185,2013-10-16,4317,9
186,2015-07-09,5576,10
187,2008-10-04,228,2
188,2015-07-21,9929,5
189,2012-06-07,357,5
190,2007-10-22,5553,8
191,2014-09-12,2084,2
192,2015-05-27,8544,9
193,2015-09-07,6706,8
194,2011-02-22,2509,10
195,2015-10-27,4648,8
196,2012-02-25,9617,5
197,2002-06-23,1856,3
198,2015-10-17,495,2
199,2012-10-01,6368,1
200,2012-09-24,79,5
201,2008-08-31,8309,3
202,2013-02-10,4854,1
203,2015-07-27,3800,10
204,2015-09-17,4084,10
205,2013-10-27,5583,1
206,2010-07-22,4089,2
207,2015-10-05,1234,1
208,2015-08-14,9268,6
209,2014-12-22,3528,5
210,2009-02-26,3466,9
211,2015-03-26,9087,2
212,2007-06-06,9392,2
213,2015-01-29,9476,10
214,2015-04-21,5941,2
215,2015-05-13,1380,1
216,2011-12-03,1582,3
217,2014-11-07,9984,3
218,2015-07-14,2143,1
219,2015-12-07,5558,1
220,2013-06-10,819,1
221,2013-10-25,4130,2
222,2013-08-10,2377,5
223,2015-06-17,8209,3
224,2013-07-04,4827,7
225,2006-01-03,8605,3
226,2013-02-26,7435,10
227,2013-02-19,9114,7
228,2010-01-05,9069,4
229,2010-06-05,4827,3
230,2008-07-01,2699,6
231,2015-12-19,9378,4
232,2014-04-18,2921,4
233,2010-12-31,4163,2
234,2012-08-06,5910,5
235,2005-09-20,739,1
236,2015-01-17,6459,1
237,2015-08-21,3106,3
238,2002-05-06,9299,4
239,2011-11-20,9634,8
240,2004-04-16,215,9
241,2010-01-03,2883,2
242,2015-08-18,181,10
243,2015-10-10,4845,9
244,2015-09-18,7452,9
245,2012-05-23,6137,2
246,2013-11-24,2407,2
247,2013-11-14,3741,10
248,2015-04-06,564,8
249,2006-07-14,945,2
250,2015-03-25,9887,1
251,2015-11-09,6146,5
252,2014-11-05,7583,3
253,2015-08-28,2531,7
254,2001-11-08,6285,8
255,2013-09-30,5675,10
256,2015-11-28,5325,3
257,2007-07-13,7184,8
258,2008-01-04,9675,4
259,2014-05-22,2205,2
260,2013-04-05,3187,2
261,2014-10-28,7506,9
262,2015-09-24,7452,4
263,2015-04-27,7817,7
264,2015-10-12,7266,4
265,2013-12-21,4544,3
266,2012-11-26,9742,10
267,2010-07-03,1432,2
268,2001-06-25,6997,10
269,2010-07-17,4217,6
270,2013-02-16,7210,3
271,2013-04-03,8944,8
272,2009-08-19,704,8
273,2007-09-06,7206,6
274,2013-10-30,7040,8
275,2015-11-19,9262,7
276,2010-03-23,6548,5
277,2012-10-10,7882,1
278,2015-11-21,3726,3
279,2012-10-21,106,8
280,2009-05-11,2359,4
281,2014-11-09,1747,1
282,2009-08-18,3816,7
283,2013-05-18,8584,1
284,2015-11-19,4974,1
285,2011-01-19,2024,8
286,2011-04-06,334,8
287,2011-09-29,9843,9
288,2010-04-07,6821,1
289,2015-03-26,8138,3
290,2015-11-29,4234,3
291,2015-07-26,4386,5
292,2015-09-28,8371,3
293,2011-02-11,5413,8
294,2010-02-21,913,5
295,2008-05-07,9749,10
296,2002-10-22,1865,5
297,2009-09-25,893,10
298,2012-07-20,9487,8
299,2010-10-27,6983,10
300,2013-11-16,1265,9
301,2014-08-21,9091,9
302,2015-10-30,6109,7
303,2014-02-23,5579,9
304,2015-11-17,3248,5
305,2009-01-28,5280,8
306,2014-02-12,157,10
307,2015-12-01,1839,1
308,2013-06-26,2406,10
309,2006-10-23,2950,7
310,2014-11-09,6857,3
311,2013-11-21,6462,4
312,2014-06-29,8490,1
313,2015-12-24,8724,8
314,2011-08-07,905,9
315,2012-06-17,9495,7
316,2015-07-12,4256,3
317,2015-04-26,7392,8
318,2014-03-03,8908,9
319,2010-05-11,6665,5
320,2012-03-11,5813,7
321,2015-02-22,3452,7
322,2006-03-17,7147,9
323,2009-02-01,2825,3
324,2015-07-15,6687,4
325,2003-01-12,5283,8
326,2009-06-20,283,4
327,2013-09-04,1591,5
328,2015-10-25,6863,9
329,2015-12-22,3146,9
330,2014-06-03,9641,4
331,2012-09-09,4015,5
332,2011-12-20,9952,6
333,2015-03-26,8722,5
334,2008-09-21,7197,10
335,2015-02-24,3331,2
336,2014-02-14,23,6
337,2013-06-05,8642,9
338,2015-10-24,1321,10
339,2014-07-22,8563,1
340,2015-12-24,2930,8
341,2015-04-26,3054,7
342,2015-06-19,3001,4
343,2014-12-20,2807,1
344,2013-01-24,7835,10
345,2013-09-23,6581,3
346,2009-05-30,4819,5
347,2010-07-21,7920,7
348,2010-10-18,5412,1
349,2014-09-22,7196,10
350,2011-06-25,5878,7
351,2015-05-20,3069,6
352,2012-07-30,2458,1
353,2013-04-18,3029,7
354,2015-12-17,5180,7
355,2012-08-04,6945,4
356,2015-03-08,9412,6
357,2012-04-05,3693,3
358,2015-04-09,3305,6
359,2007-03-19,719,8
360,2012-09-13,8019,7
361,2010-02-27,1703,4
362,2014-10-09,763,2
363,2009-03-06,4337,1
364,2003-11-14,5649,2
365,2015-10-29,355,2
366,2013-09-21,9898,6
367,2015-09-25,4553,9
368,2011-03-20,3972,9
369,2012-08-06,6843,2
370,2013-10-03,3111,4
371,2015-05-21,3912,10
372,2011-09-28,6457,6
373,2015-08-13,1986,3
374,2009-06-30,6958,9
375,2013-04-13,6565,6
376,2015-03-17,1915,1
377,2012-02-22,7637,2
378,2004-06-28,8709,5
379,2015-04-25,4019,2
380,2015-12-14,395,2
381,2015-12-08,4603,8
382,2014-07-06,9901,5
383,2015-10-16,3534,8
384,2014-11-04,8967,2
385,2001-05-15,759,1
386,2014-01-26,5518,3
387,2015-04-05,1243,6
388,2009-05-17,7173,1
389,2015-11-28,9298,7
390,2009-01-09,4908,3
391,2006-06-12,749,6
392,2006-05-18,4806,5
393,2014-08-24,9491,5
394,2015-02-07,502,8
395,2012-06-03,7276,2
396,2010-06-30,7973,3
397,2010-10-14,8313,5
398,2015-11-16,5507,2
399,2011-07-04,4141,4
400,2012-01-16,952,1
401,2014-12-21,6204,5
402,2015-03-16,9493,2
403,2010-01-28,7183,9
404,2006-08-11,2683,4
405,2011-06-21,6081,3
406,2014-01-26,4823,6
407,2005-12-15,682,3
408,2006-12-21,9193,2
409,2009-03-05,229,2
410,2015-06-30,2704,3
411,2014-01-03,5983,8
412,2015-09-18,2693,10
413,2014-12-21,4671,6
414,2014-12-19,3456,1
415,2015-06-24,5004,1
416,2013-12-14,9834,10
417,2012-11-20,2432,5
418,2013-11-02,9056,4
419,2007-02-01,4423,5
420,2014-01-18,8960,4
421,2015-07-13,7747,10
422,2013-11-29,5828,2
423,2014-08-24,5024,6
424,2015-11-05,3752,9
425,2009-03-08,9407,9
426,2005-07-04,2825,3
427,2010-09-23,3873,5
428,2015-03-05,3932,3
429,2014-10-28,6785,3
430,2010-02-24,2440,8
431,2014-02-11,2543,6
432,2010-10-28,8066,4
433,2015-10-24,549,10
434,2014-02-15,3699,10
435,2005-03-07,2679,9
436,2014-12-20,3560,8
437,2010-03-07,5468,4
438,2015-03-07,3413,7
439,2006-12-28,3443,2
440,2015-01-24,2182,3
441,2015-03-27,7076,6
442,2014-10-16,4884,7
443,2015-10-24,3269,7
444,2008-04-17,513,1
445,2011-05-28,7941,6
446,2010-01-29,912,5
447,2009-11-04,825,2
448,2012-02-10,1236,7
449,2010-07-30,7280,3
450,2009-06-13,6499,10
451,2012-03-03,8628,9
452,2015-11-22,2198,4
453,2015-12-07,7632,4
454,2010-12-14,9312,5
455,2009-12-02,8313,3
456,2004-12-30,2824,5
457,2015-01-04,6314,10
458,2015-05-31,7221,7
459,2015-10-27,96,2
460,2015-10-20,4870,5
461,2014-06-30,6942,1
462,2014-06-15,763,4
463,2015-12-10,9678,7
464,2013-04-17,7635,6
465,2015-03-15,5429,10
466,2014-11-01,2418,1
467,2015-03-13,7858,9
468,2013-11-23,639,4
469,2011-08-07,2707,6
470,2015-10-08,8840,8
471,2007-11-17,2867,1
472,2003-06-04,7218,10
473,2014-04-26,4564,10
474,2014-02-15,8705,10
475,2011-10-14,1685,7
476,2015-07-01,4527,2
477,2004-09-27,3072,6
478,2014-08-26,2093,3
479,2014-09-03,4643,9
480,2015-09-12,5796,2
481,2015-05-19,5960,4
482,2014-07-07,1590,2
483,2014-06-19,9459,10
484,2015-08-13,70,5
485,2015-03-24,9928,6
486,2011-12-22,7793,1
487,2014-01-31,4823,4
488,2014-12-30,8487,8
489,2015-09-18,3605,4
490,2005-02-12,7994,9
491,2015-12-06,6504,3
492,2013-05-18,2306,2
493,2007-11-18,5198,10
494,2014-11-28,8442,2
495,2005-08-23,1659,3
496,2014-06-17,1946,8
497,2010-01-16,7853,1
498,2013-02-02,9138,5
499,2011-01-21,5341,7
500,2012-01-30,7792,1
501,2012-01-31,8693,1
502,2013-08-20,3167,7
503,2015-10-23,2936,3
504,2015-08-11,1500,3
505,2007-05-08,9282,2
506,2008-04-24,4982,6
507,2014-10-05,3038,2
508,2015-11-12,1121,1
509,2015-08-21,5086,7
510,2014-11-21,5814,6
511,2010-07-19,4410,2
512,2007-12-04,7323,7
513,2014-08-28,9320,5
514,2012-02-28,9978,3
515,2014-03-04,5140,9
516,2008-11-11,9633,2
517,2014-08-17,8476,9
518,2013-01-30,4246,10
519,2015-11-06,779,1
520,2012-07-24,21,4
521,2008-12-19,4320,5
522,2015-02-28,3399,8
523,2015-11-11,4234,9
524,2008-12-29,2112,4
525,2012-07-03,9442,8
526,2015-03-06,4870,5
527,2008-08-09,5589,2
528,2009-10-26,9865,2
529,2012-03-05,1517,5
530,2015-07-20,1107,10
531,2014-08-12,6539,3
532,2015-10-30,8493,1
533,2014-01-30,290,1
534,2015-05-05,6699,5
535,2008-10-18,9811,3
536,2015-04-14,6581,3
537,2015-12-12,2785,1
538,2009-09-15,9251,9
539,2013-08-03,7456,6
540,2011-02-20,69,10
541,2015-08-28,5231,3
542,2013-11-25,3388,6
543,2014-09-10,7167,1
544,2015-01-31,1176,6
545,2012-04-25,9967,10
546,2010-03-29,4271,4
547,2015-12-13,8486,8
548,2015-06-06,1911,4
549,2010-06-08,4892,4
550,2013-08-22,3392,4
551,2009-02-13,7908,7
552,2012-09-02,2993,5
553,2009-09-30,4938,2
554,2015-11-08,3117,3
555,2014-06-28,949,2
556,2015-09-30,6770,2
557,2007-05-20,4538,10
558,2015-08-27,3534,1
559,2012-12-29,4461,10
560,2015-08-29,5294,6
561,2010-03-13,8356,10
562,2012-04-06,8964,1
563,2015-12-27,3593,5
564,2014-10-25,4948,8
565,2015-08-26,1708,10
566,2012-03-13,1867,2
567,2015-06-06,1651,3
568,2006-02-25,9933,9
569,2003-06-18,7247,1
570,2015-07-15,5577,4
571,2013-10-21,1213,2
572,2011-06-10,555,1
573,2015-07-07,6469,2
574,2010-03-26,3167,5
575,2015-07-31,1218,10
576,2012-03-06,6237,7
577,2007-02-17,1102,9
578,2013-08-08,3781,7
579,2015-04-22,6010,7
580,2013-12-12,7367,10
581,2013-06-04,9927,9
582,2011-06-08,2991,3
583,2014-06-29,4196,10
584,2014-09-21,8108,3
585,2011-03-01,5620,1
586,2015-06-14,7452,4
587,2010-05-21,6891,6
588,2015-06-24,9478,3
589,2015-03-03,7669,5
590,2013-09-29,7363,6
591,2010-12-11,7427,10
592,2014-08-31,1017,10
593,2010-05-10,2770,6
594,2012-04-30,118,6
595,2015-07-31,6714,2
596,2015-06-20,7205,5
597,2008-08-10,1249,5
598,2015-08-28,2752,4
599,2010-01-25,4889,5
600,2015-09-26,5667,2
601,2005-11-04,6509,2
602,2012-04-22,3976,7
603,2008-05-16,4515,2
604,2006-09-17,6085,2
605,2015-03-27,4333,10
606,2014-01-25,3982,9
607,2012-07-13,7330,8
608,2003-11-01,4263,4
609,2014-02-24,6261,9
610,2013-02-07,8699,4
611,2013-07-03,6175,7
612,2013-03-31,7698,9
613,2009-10-09,1150,3
614,2014-05-27,6050,9
615,2012-10-08,2840,9
616,2009-09-18,1909,6
617,2015-07-19,8525,4
618,2014-09-15,2035,9
619,2015-10-07,4409,9
620,2015-08-03,7420,7
621,2005-03-15,2019,2
622,2015-04-18,7684,3
623,2008-10-21,5574,2
624,2014-01-10,2635,9
625,2012-09-24,4185,4
626,2002-10-04,7496,7
627,2014-09-03,3356,9
628,2015-06-28,465,10
629,2010-10-26,7217,6
630,2010-12-14,7274,6
631,2015-12-14,1285,6
632,2015-07-11,8872,10
633,2007-12-08,5450,2
634,2012-04-20,5920,10
635,2015-01-30,3858,8
636,2005-09-17,5968,1
637,2014-09-11,5066,10
638,2012-03-31,4218,6
639,2015-07-26,849,5
640,2014-01-19,3817,2
641,2007-03-31,9971,10
642,2014-02-24,721,3
643,2013-05-25,9510,2
644,2015-05-28,4071,7
645,2013-05-07,8832,6
646,2015-10-05,8410,1
647,2015-05-16,8483,2
648,2009-02-08,5693,1
649,2008-10-13,9878,6
650,2012-01-17,7907,6
651,2015-02-07,6786,1
652,2003-02-02,4869,9
653,2006-02-23,6646,7
654,2013-05-14,578,2
655,2005-06-07,7671,2
656,2010-11-25,4228,1
657,2015-11-16,5799,2
658,2015-01-24,1915,6
659,2000-05-22,7376,8
660,2015-03-21,5064,5
661,2015-04-14,6494,9
662,2011-11-01,1112,10
663,2013-07-04,2374,10
664,2011-08-17,7211,8
665,2014-02-11,4615,3
666,2012-10-12,9120,3
667,2011-07-16,8940,7
668,2014-09-20,303,1
669,2015-11-12,8298,4
670,2014-03-08,2610,7
671,2015-05-15,8364,2
672,2011-05-16,9553,5
673,2014-05-22,4729,2
674,2015-08-22,2697,10
675,2012-09-12,8687,8
676,2012-09-22,5336,7
677,2015-10-21,862,1
678,2014-12-20,9127,9
679,2008-02-24,9747,7
680,2009-10-26,740,2
681,2014-02-08,6463,3
682,2007-09-27,8987,1
683,2012-04-22,9588,1
684,2015-09-26,1921,6
685,2015-04-11,1980,5
686,2015-10-04,365,1
687,2008-01-29,7765,5
688,2015-01-31,5875,2
689,2015-01-20,9789,2
690,2011-04-18,1838,1
691,2011-06-24,6389,7
692,2013-03-23,9258,2
693,2011-01-14,7669,3
694,2011-09-10,7259,8
695,2012-04-30,1997,5
696,2012-08-17,8029,4
697,2009-11-16,5059,8
698,2004-07-21,2153,2
699,2010-10-29,3182,9
700,2015-10-10,3152,7
701,2004-05-24,1598,6
702,2014-03-01,6311,6
703,2014-04-23,2597,3
704,2013-06-04,1615,5
705,2014-05-21,7126,5
706,2013-02-09,1072,1
707,2015-12-27,2217,2
708,2013-06-22,6194,10
709,2014-05-27,2344,2
710,2015-01-04,8120,5
711,2011-05-20,9993,6
712,2012-09-21,8105,7
713,2005-03-29,3160,7
714,2010-03-10,1276,9
715,2009-06-02,9423,5
716,2014-01-26,1311,1
717,2014-10-11,2469,5
718,2013-06-07,8596,10
719,2015-02-15,2753,7
720,2006-06-05,5737,6
721,2004-12-10,4362,7
722,2015-10-22,9331,3
723,2011-11-13,6397,1
724,2008-07-31,1030,5
725,2009-10-16,9689,6
726,2013-12-21,8115,6
727,2015-01-29,9866,1
728,2015-05-17,7182,3
729,2006-11-24,2096,3
730,2014-04-16,4586,4
731,2015-11-04,4235,2
732,2015-02-25,4884,4
733,2011-05-11,6741,10
734,2015-05-13,809,6
735,2014-02-10,2652,6
736,2012-11-16,2165,5
737,2015-08-07,3947,4
738,2009-06-23,3721,3
739,2014-07-15,5413,8
740,2007-07-28,888,6
741,2009-01-12,1389,3
742,2011-09-02,1086,3
743,2013-10-02,7220,1
744,2008-12-24,2973,9
745,2013-06-27,7616,2
746,2012-08-27,2966,2
747,2005-03-04,9013,9
748,2013-12-20,2497,8
749,2015-07-31,9314,9
750,2015-08-13,8552,1
751,2015-07-22,859,10
752,2010-01-22,342,7
753,2009-06-14,6191,1
754,2009-06-11,1639,10
755,2015-12-11,3669,4
756,2015-05-01,5404,10
757,2014-07-18,9512,10
758,2011-05-17,2271,6
759,2014-03-07,1324,6
760,2015-12-07,7965,3
761,2015-11-01,6427,2
762,2011-11-01,2612,7
763,2015-09-02,4561,4
764,2008-12-08,3530,10
765,2015-09-29,672,4
766,2015-09-17,8055,5
767,2011-11-16,721,9
768,2014-05-30,4833,5
769,2011-04-22,5528,3
770,2008-12-22,562,1
771,2014-04-02,5090,7
772,2011-08-21,3192,4
773,2008-04-09,9598,2
774,2015-12-20,729,6
775,2013-06-12,2997,7
776,2010-10-14,5328,8
777,2006-02-26,1367,2
778,2011-03-07,3704,4
779,2010-01-10,468,6
780,2014-12-21,9476,5
781,2013-11-27,3987,2
782,2015-08-04,8761,7
783,2012-02-11,8322,10
784,2015-10-16,5657,4
785,2010-05-01,3755,2
786,2014-04-27,6269,2
787,2015-06-19,2144,2
788,2015-07-31,2670,4
789,2008-10-29,7987,9
790,2011-06-25,3024,7
791,2008-07-19,1796,1
792,2013-02-03,6363,10
793,2011-01-14,2551,4
794,2014-04-19,55,7
795,2011-01-17,3761,2
796,2011-02-11,4355,6
797,2009-03-05,5359,9
798,2009-01-31,9026,10
799,2014-05-23,5107,2
800,2013-11-23,2131,9
801,2007-07-02,972,8
802,2015-08-25,3212,10
803,2014-09-14,465,4
804,2013-03-21,5570,1
805,2011-04-10,9674,3
806,2005-02-02,4440,8
807,2011-07-11,4060,4
808,2009-03-26,3425,10
809,2005-08-08,1870,10
810,2015-06-22,6531,10
811,2009-11-05,7596,8
812,2015-01-09,2106,10
813,2005-04-20,7384,7
814,2014-09-12,1078,6
815,2014-11-27,2407,5
816,2015-10-24,6499,5
817,2010-12-29,4431,2
818,2009-08-06,2499,10
819,2015-05-12,5243,9
820,2014-02-25,9274,5
821,2014-06-19,3929,10
822,2004-04-13,8741,1
823,2012-10-02,257,10
824,2010-11-13,8967,8
825,2011-05-16,8882,9
826,2013-07-27,7586,1
827,2015-02-19,2746,8
828,2010-11-09,335,7
829,2014-09-21,6929,3
830,2010-02-16,970,8
831,2012-02-03,7811,4
832,2015-12-15,4844,3
833,2015-11-08,6040,4
834,2015-05-15,3782,10
835,2009-08-18,8738,2
836,2010-04-22,6408,8
837,2001-09-06,5027,5
838,2008-09-20,3707,9
839,2012-07-31,3192,10
840,2012-10-01,2641,1
841,2006-02-13,4501,6
842,2014-04-14,727,5
843,2012-10-01,4654,5
844,2010-07-13,3859,1
845,2013-11-09,2464,3
846,2010-12-14,3328,4
847,2009-09-24,6266,8
848,2015-01-26,7668,3
849,2011-10-19,7771,3
850,2015-02-08,3818,10
851,2008-04-30,5097,5
852,2015-09-01,576,5
853,2015-06-08,7227,3
854,2014-12-23,7791,2
855,2010-10-14,4564,5
856,2015-12-18,1938,1
857,2013-09-17,8925,5
858,2014-05-30,4742,7
859,2011-07-23,4237,4
860,2015-11-14,3549,1
861,2007-01-27,183,1
862,2011-11-10,6382,10
863,2009-06-12,2080,1
864,2014-11-01,1388,1
865,2014-08-08,7484,9
866,2011-01-31,2705,8
867,2008-04-19,644,9
868,2013-05-07,1928,2
869,2012-09-18,6502,8
870,2014-08-24,9972,8
871,2011-12-09,762,7
872,2014-05-22,4415,9
873,2014-05-06,1820,2
874,2015-12-09,6515,8
875,2009-05-19,7770,5
876,2014-02-09,7791,8
877,2015-07-12,6043,5
878,2015-04-14,2855,2
879,2015-07-02,1066,3
880,2003-06-22,5995,8
881,2011-01-20,1711,10
882,2014-09-27,9377,10
883,2009-12-16,4424,1
884,2015-12-13,4513,1
885,2012-08-09,2041,8
886,2012-07-26,9790,3
887,2013-06-27,9453,9
888,2010-09-25,4396,2
889,2014-08-24,9575,6
890,2006-06-30,5426,7
891,2013-08-06,3354,10
892,2014-02-20,6542,1
893,2015-06-27,4833,5
894,2013-03-14,2895,2
895,2015-09-17,9115,7
896,2007-02-07,9843,4
897,2011-03-05,871,9
898,2014-08-03,9357,4
899,2013-06-07,1384,9
900,2015-11-06,658,9
901,2015-03-04,3686,6
902,2015-01-25,449,10
903,2015-06-26,3777,8
904,2005-06-22,1389,5
905,2015-08-27,4690,9
906,2005-02-03,7032,6
907,2006-02-28,1871,8
908,2011-04-10,8829,4
909,2014-12-01,555,9
910,2015-10-14,4634,2
911,2014-02-16,9032,10
912,2012-09-08,5192,8
913,2008-01-19,6730,5
914,2009-11-22,4601,6
915,2012-10-07,6633,9
916,2013-12-08,9821,1
917,2010-06-25,8082,5
918,2014-08-14,1409,8
919,2011-08-21,43,2
920,2015-10-28,7317,3
921,2014-10-17,465,7
922,2015-12-20,1751,3
923,2010-07-12,3584,10
924,2015-12-08,6481,8
925,2015-04-17,8318,8
926,2013-05-06,8668,2
927,2007-12-08,7444,2
928,2012-10-31,1840,2
929,2012-04-18,4986,10
930,2009-01-12,6297,6
931,2005-03-28,7998,10
932,2014-09-29,8119,4
933,2013-05-16,6289,1
934,2015-11-06,2978,1
935,2011-08-15,7486,7
936,2010-03-13,3704,1
937,2015-01-19,3368,9
938,2012-08-28,8373,6
939,2012-06-17,5694,3
940,2010-02-19,5086,3
941,2011-12-22,8606,8
942,2015-11-30,1114,6
943,2007-08-13,9156,6
944,2009-04-14,7837,5
945,2015-03-27,3884,10
946,2011-01-18,9058,8
947,2015-11-07,8588,1
948,2014-03-07,580,9
949,2014-07-26,4695,10
950,2014-01-20,4041,5
951,2015-06-24,5311,10
952,2015-08-23,5100,4
953,2011-12-05,2330,8
954,2005-07-13,9605,4
955,2015-01-22,6368,5
956,2011-09-18,3751,4
957,2009-12-12,6574,1
958,2014-02-03,4102,2
959,2015-10-02,4154,5
960,2013-02-16,7363,1
961,2012-11-07,1476,2
962,2013-09-09,2534,5
963,2013-02-21,1301,8
964,2014-05-22,9463,4
965,2006-10-25,919,10
966,2006-07-11,4617,1
967,2014-06-06,721,6
968,2012-12-01,5027,6
969,2009-01-10,445,4
970,2011-02-03,9867,2
971,2012-06-27,8775,10
972,2013-01-17,2097,1
973,2010-02-06,5620,5
974,2015-10-28,3094,10
975,2013-04-17,301,9
976,2007-11-26,9336,9
977,2015-05-16,1735,10
978,2015-08-29,1595,3
979,2015-06-20,2528,8
980,2011-06-10,1669,9
981,2009-09-01,8551,6
982,2014-05-18,5077,6
983,2013-01-06,7064,7
984,2013-06-05,8177,9
985,2014-10-17,8052,9
986,2015-12-22,5132,6
987,2008-10-11,777,5
988,2009-11-03,1584,7
989,2002-03-02,435,5
990,2010-04-10,813,10
991,2015-09-26,5150,10
992,2011-01-20,4110,2
993,2013-12-14,9191,7
994,2011-08-07,3236,9
995,2013-04-30,5902,8
996,2013-12-11,4097,5
997,2014-09-04,4170,1
998,2013-09-09,3843,2
999,2012-12-09,6617,2
1000,2007-02-14,9724,8
>>>>>>> c86993d3e676d44a81e2d6481122ccec4a0fe077
