<<<<<<< HEAD
id,createdOn,creator_id,content_id
12596,2014-03-02,876,4
12597,2015-11-25,96,2
12598,2010-01-14,380,2
12599,2012-01-03,360,1
12600,2015-07-30,457,3
12601,2006-06-12,570,2
12602,2013-09-18,225,1
12603,2013-08-12,952,3
12604,2011-11-25,432,2
12605,2012-12-19,618,3
12606,2015-09-30,493,3
12607,2009-06-22,927,1
12608,2011-07-05,395,2
12609,2015-06-17,663,3
12610,2014-08-20,883,4
12611,2015-04-20,667,1
12612,2011-03-27,367,3
12613,2012-12-18,422,3
12614,2013-10-11,857,4
12615,2013-09-06,109,2
12616,2014-12-11,426,2
12617,2012-12-11,169,2
12618,2009-03-09,15,2
12619,2015-05-06,62,2
12620,2015-04-21,214,2
12621,2013-02-04,419,3
12622,2013-08-11,734,3
12623,2015-10-01,882,4
12624,2015-07-29,964,1
12625,2015-07-06,170,1
12626,2015-08-21,162,2
12627,2011-08-09,951,4
12628,2009-09-15,746,4
12629,2006-11-13,100,3
12630,2003-11-20,528,3
12631,2015-08-19,206,2
12632,2014-02-28,373,4
12633,2007-06-03,441,2
12634,2014-01-25,480,1
12635,2013-10-29,129,3
12636,2009-12-12,247,2
12637,2008-01-25,31,4
12638,2015-10-15,147,2
12639,2015-08-02,483,1
12640,2011-09-10,161,4
12641,2014-03-17,568,2
12642,2009-01-08,245,3
12643,2013-02-20,611,2
12644,2013-07-30,873,3
12645,2015-10-30,325,4
12646,2015-12-03,27,1
12647,2014-07-26,136,4
12648,2015-09-05,981,1
12649,2014-04-04,790,3
12650,2007-05-09,918,4
12651,2013-10-25,229,3
12652,2011-12-18,438,4
12653,2008-01-10,575,2
12654,2014-06-11,806,1
12655,2009-09-05,566,1
12656,2015-01-09,270,1
12657,2003-02-24,405,1
12658,2009-04-30,576,2
12659,2014-02-15,777,1
12660,2015-09-23,33,1
12661,2013-08-25,142,4
12662,2014-10-28,160,4
12663,2012-04-23,22,4
12664,2013-02-11,191,2
12665,2005-08-18,668,2
12666,2015-11-05,319,4
12667,2012-07-08,215,2
12668,2005-07-05,600,2
12669,2013-12-16,666,2
12670,2012-04-28,397,4
12671,2015-03-19,288,4
12672,2015-08-17,358,4
12673,2004-05-13,917,3
12674,2011-08-07,399,1
12675,2014-03-26,295,4
12676,2015-07-26,438,3
12677,2014-01-11,379,4
12678,2013-01-11,114,2
12679,2010-08-11,12,3
12680,2013-08-07,574,4
12681,2015-12-19,847,2
12682,2011-02-17,741,1
12683,2015-02-05,770,4
12684,2012-12-09,592,2
12685,2011-01-13,450,3
12686,2014-08-28,115,4
12687,2014-05-23,580,1
12688,2015-08-04,493,1
12689,2011-11-17,251,2
12690,2013-01-15,70,2
12691,2013-06-15,912,2
12692,2015-10-15,819,3
12693,2014-10-17,744,4
12694,2015-12-09,789,3
12695,2010-07-30,895,3
12696,2013-03-28,551,3
12697,2011-09-11,698,3
12698,2012-01-20,254,2
12699,2012-05-22,362,1
12700,2015-11-22,467,4
12701,2009-06-19,253,3
12702,2015-02-14,116,1
12703,2007-09-29,198,3
12704,2013-09-17,417,1
12705,2013-11-16,612,1
12706,2011-05-16,905,3
12707,2010-01-10,409,2
12708,2015-04-30,285,2
12709,2015-06-24,337,3
12710,2003-11-18,708,1
12711,2014-07-05,698,1
12712,2014-01-30,30,3
12713,2014-08-01,898,4
12714,2013-10-24,557,4
12715,2010-12-03,4,1
12716,2011-09-21,604,3
12717,2015-07-09,21,1
12718,2015-06-29,275,1
12719,2013-08-26,91,4
12720,2015-12-27,67,1
12721,2012-09-19,92,4
12722,2014-01-23,388,4
12723,2015-01-26,612,3
12724,2004-11-03,23,4
12725,2011-06-19,377,3
12726,2015-05-10,325,3
12727,2004-12-13,153,3
12728,2010-03-17,702,1
12729,2011-09-25,251,4
12730,2009-12-05,821,1
12731,2015-03-23,683,1
12732,2014-01-30,32,3
12733,2015-05-23,478,3
12734,2014-08-04,270,2
12735,2014-05-16,541,3
12736,2015-02-21,994,4
12737,2013-12-09,71,4
12738,2013-03-13,972,2
12739,2015-02-11,351,4
12740,2012-08-06,974,2
12741,2015-02-11,885,3
12742,2014-10-28,795,4
12743,2014-11-24,568,3
12744,2015-11-16,3,4
12745,2010-10-22,825,2
12746,2012-07-04,260,4
12747,2013-08-24,827,3
12748,2014-07-05,795,2
12749,2012-07-15,214,2
12750,2015-06-18,728,1
12751,2010-12-13,450,3
12752,2013-12-06,671,2
12753,2013-12-08,417,1
12754,2013-12-08,587,3
12755,2015-12-08,237,3
12756,2011-11-21,477,2
12757,2015-08-08,337,3
12758,2014-01-16,554,2
12759,2014-01-14,380,2
12760,2008-01-31,730,4
12761,2008-07-04,615,4
12762,2011-09-25,501,1
12763,2013-04-23,624,2
12764,2015-06-03,320,4
12765,2005-08-17,879,3
12766,2002-06-20,405,4
12767,2015-12-01,390,3
12768,2014-02-27,577,1
12769,2010-09-02,957,3
12770,2013-11-22,454,4
12771,2013-04-18,331,3
12772,2013-03-07,521,2
12773,2015-05-22,921,1
12774,2015-04-06,606,3
12775,2015-06-08,704,3
12776,2014-05-08,727,4
12777,2008-08-21,171,3
12778,2010-11-11,763,2
12779,2006-07-08,839,4
12780,2015-08-12,668,1
12781,2011-02-06,86,3
12782,2014-04-03,969,2
12783,2014-11-23,683,1
12784,2015-11-12,889,4
12785,2015-06-28,824,2
12786,2013-09-20,193,4
12787,2013-05-24,100,4
12788,2007-10-14,445,3
12789,2013-08-23,120,3
12790,2013-03-04,555,1
12791,2002-05-30,512,4
12792,2013-06-28,765,3
12793,2008-11-22,743,4
12794,2002-10-07,476,1
12795,2009-07-05,315,1
12796,2013-01-15,722,2
12797,2015-10-12,7,4
12798,2009-04-28,272,3
12799,2014-03-05,911,4
12800,2009-01-27,414,1
12801,2003-12-07,998,4
12802,2012-11-10,289,1
12803,2013-03-16,148,3
12804,2011-09-05,190,4
12805,2015-08-11,788,1
12806,2009-08-13,629,3
12807,2012-01-05,977,2
12808,2014-07-06,608,3
12809,2015-05-01,456,1
12810,2001-11-16,635,1
12811,2014-06-24,440,2
12812,2013-12-26,430,3
12813,2004-04-23,966,4
12814,2003-11-01,230,4
12815,2003-10-30,717,3
12816,2012-06-28,890,2
12817,2014-08-04,75,2
12818,2014-06-09,96,1
12819,2015-06-28,999,1
12820,2015-12-15,223,4
12821,2010-04-26,63,2
12822,2013-02-09,464,4
12823,2015-05-06,973,2
12824,2015-03-15,622,3
12825,2010-05-01,481,3
12826,2007-06-18,436,3
12827,2015-06-22,2,1
12828,2015-02-01,45,4
12829,2007-11-23,86,3
12830,2005-03-19,727,2
12831,2005-02-04,58,3
12832,2013-11-28,297,1
12833,2011-09-09,307,3
12834,2011-09-11,19,1
12835,2013-06-19,946,4
12836,2013-06-29,437,2
12837,2010-09-17,669,1
12838,2013-05-09,344,1
12839,2009-02-27,811,4
12840,2010-11-08,744,3
12841,2015-12-03,808,4
12842,2015-12-28,171,4
12843,2010-12-10,134,2
12844,2015-02-18,75,3
12845,2008-06-27,44,1
12846,2010-08-10,591,3
12847,2015-12-17,160,4
12848,2009-09-05,720,2
12849,2014-05-28,737,4
12850,2015-09-23,175,3
12851,2010-09-22,544,2
12852,2015-02-16,596,1
12853,2015-03-16,300,1
12854,2010-11-16,905,2
12855,2003-09-06,652,4
12856,2009-09-06,180,4
12857,2009-09-22,495,4
12858,2007-12-19,692,4
12859,2006-08-08,575,1
12860,2010-02-05,219,3
12861,2015-11-20,412,2
12862,2012-01-10,242,3
12863,2015-12-06,389,3
12864,2013-04-30,906,3
12865,2002-03-01,258,4
12866,2015-01-21,406,1
12867,2015-12-24,933,2
12868,2009-03-24,879,2
12869,2004-08-09,302,3
12870,2013-07-18,943,2
12871,2004-06-29,94,4
12872,2008-07-01,694,4
12873,2003-10-12,339,4
12874,2015-11-26,323,3
12875,2008-06-18,802,4
12876,2015-01-16,610,1
12877,2011-05-16,754,2
12878,2006-12-22,948,3
12879,2008-08-14,357,2
12880,2015-09-12,516,3
12881,2002-05-11,410,1
12882,2011-01-22,718,2
12883,2011-09-15,861,4
12884,2013-11-24,850,1
12885,2015-09-25,881,4
12886,2014-12-27,334,4
12887,2012-12-07,212,4
12888,2009-01-17,265,1
12889,2015-12-15,264,2
12890,2005-07-10,564,1
12891,2015-03-31,585,2
12892,2010-12-06,627,3
12893,2014-10-23,778,1
12894,2015-12-02,273,2
12895,2008-10-07,698,4
12896,2004-07-01,530,1
12897,2015-05-31,396,1
12898,2015-10-06,129,3
12899,2012-04-27,309,1
12900,2002-09-25,58,2
12901,2014-04-05,655,1
12902,2012-09-03,298,3
12903,2011-02-27,762,4
12904,2014-09-03,170,4
12905,2011-02-10,9,2
12906,2015-03-20,483,3
12907,2002-10-21,474,1
12908,2015-03-04,371,1
12909,2015-10-01,479,3
12910,2014-04-12,77,1
12911,2015-07-18,930,1
12912,2003-12-28,103,4
12913,2011-05-01,494,1
12914,2014-02-09,877,4
12915,2013-08-11,392,1
12916,2014-04-04,59,2
12917,2015-11-30,196,4
12918,2011-06-22,647,4
12919,2013-06-28,780,1
12920,2015-03-15,493,2
12921,2009-01-24,531,2
12922,2015-10-27,732,4
12923,2013-07-31,888,4
12924,2009-07-20,765,2
12925,2014-12-17,750,1
12926,2015-09-28,596,2
12927,2011-01-02,544,3
12928,2006-11-04,120,1
12929,2015-05-04,434,2
12930,2010-02-18,812,2
12931,2012-01-16,755,3
12932,2007-06-25,888,2
12933,2008-02-03,702,4
12934,2009-06-02,913,3
12935,2003-06-08,943,3
12936,2015-11-06,636,2
12937,2014-07-31,122,2
12938,2015-02-15,235,2
12939,2015-01-26,840,3
12940,2015-05-31,374,2
12941,2011-10-26,459,1
12942,2013-06-08,243,3
12943,2015-10-06,721,3
12944,2013-05-18,136,3
12945,2015-07-23,885,2
12946,2001-09-23,908,4
12947,2012-07-04,184,2
12948,2014-04-03,325,3
12949,2015-05-28,919,3
12950,2014-10-16,701,2
12951,2015-07-27,958,2
12952,2010-09-25,566,1
12953,2013-04-12,538,1
12954,2013-07-13,980,2
12955,2013-09-12,788,2
12956,2009-07-11,274,4
12957,2010-08-11,922,4
12958,2012-12-29,612,3
12959,2015-10-30,815,4
12960,2009-11-05,243,3
12961,2014-05-26,683,1
12962,2008-07-22,664,2
12963,2010-05-03,533,1
12964,2015-11-27,944,4
12965,2010-02-20,284,4
12966,2015-12-14,197,4
12967,2013-06-19,957,1
12968,2005-10-02,877,2
12969,2007-10-31,15,2
12970,2012-06-16,75,3
12971,2014-09-21,842,4
12972,2010-02-02,212,4
12973,2015-09-21,678,2
12974,2014-03-31,436,2
12975,2015-10-20,448,4
12976,2011-07-18,695,1
12977,2006-10-29,975,3
12978,2015-09-18,507,1
12979,2015-04-27,101,1
12980,2015-08-11,130,2
12981,2005-11-12,369,4
12982,2008-01-18,686,2
12983,2015-12-10,865,2
12984,2007-07-21,765,2
12985,2015-08-03,236,2
12986,2015-06-02,428,2
12987,2013-08-27,558,1
12988,2012-10-26,360,1
12989,2003-02-24,661,3
12990,2015-02-25,687,2
12991,2011-11-14,88,3
12992,2014-02-02,373,3
12993,2015-08-12,527,4
12994,2015-01-25,267,4
12995,2006-09-15,917,3
12996,2014-07-01,786,3
12997,2014-09-11,58,1
12998,2008-10-28,812,1
12999,2010-03-22,285,1
13000,2015-12-29,67,3
13001,2015-09-13,135,2
13002,2015-09-18,932,2
13003,2010-09-15,898,2
13004,2013-01-31,171,1
13005,2015-05-14,833,4
13006,2015-11-12,106,3
13007,2014-03-07,937,4
13008,2011-12-02,324,2
13009,2012-12-19,173,2
13010,2014-04-13,115,3
13011,2014-09-02,295,2
13012,2007-09-20,161,4
13013,2012-06-13,514,1
13014,2015-06-11,828,4
13015,2014-10-23,29,2
13016,2013-04-26,659,2
13017,2015-09-04,994,3
13018,2014-01-24,213,2
13019,2012-06-09,460,3
13020,2014-09-04,601,3
13021,2015-11-01,942,2
13022,2003-08-16,399,1
13023,2015-11-15,897,2
13024,2006-05-30,901,2
13025,2007-08-01,30,2
13026,2015-03-13,750,3
13027,2014-11-08,649,4
13028,2013-05-07,22,1
13029,2013-03-06,878,4
13030,2007-04-16,664,2
13031,2015-12-21,502,2
13032,2013-11-01,112,3
13033,2005-12-08,441,3
13034,2015-03-12,356,3
13035,2011-09-04,135,1
13036,2007-10-11,253,1
13037,2008-05-10,914,4
13038,2005-06-14,868,4
13039,2014-07-02,491,2
13040,2014-03-13,911,3
13041,2009-02-18,669,2
13042,2011-06-05,890,4
13043,2015-09-21,999,4
13044,2010-03-12,186,2
13045,2015-08-05,162,3
13046,2011-02-11,694,1
13047,2015-05-19,610,4
13048,2008-01-25,414,3
13049,2014-11-30,394,1
13050,2013-12-26,77,4
13051,2013-05-11,984,4
13052,2006-06-04,595,4
13053,2015-08-09,463,3
13054,2008-08-09,347,1
13055,2009-06-05,388,4
13056,2010-08-08,604,1
13057,2015-04-08,288,4
13058,2015-07-07,106,4
13059,2014-10-28,603,4
13060,2015-06-28,804,4
13061,2013-08-17,226,2
13062,2014-05-22,720,1
13063,2014-02-05,71,2
13064,2011-06-21,299,3
13065,2013-07-24,775,4
13066,2004-06-11,277,2
13067,2015-07-20,434,1
13068,2015-12-07,928,2
13069,2012-06-05,187,3
13070,2013-05-28,761,3
13071,2015-05-10,942,2
13072,2011-04-02,312,1
13073,2009-08-11,545,1
13074,2011-07-22,378,2
13075,2010-03-22,355,2
13076,2008-11-26,950,2
13077,2014-04-07,898,1
13078,2011-07-25,956,2
13079,2012-10-09,57,1
13080,2013-06-05,392,3
13081,2009-05-06,5,3
13082,2006-01-22,286,1
13083,2013-08-24,801,2
13084,2013-05-06,592,1
13085,2008-03-26,760,1
13086,2013-09-07,219,2
13087,2007-07-25,463,2
13088,2006-05-31,888,1
13089,2015-02-23,101,4
13090,2011-12-29,774,2
13091,2015-06-21,770,2
13092,2014-10-03,364,3
13093,2011-06-25,413,1
13094,2011-11-21,228,2
13095,2015-10-11,290,2
13096,2012-01-05,459,2
13097,2004-12-07,968,1
13098,2013-05-18,309,1
13099,2014-06-08,81,1
13100,2015-02-08,518,1
13101,2015-08-12,594,1
13102,2014-12-27,547,2
13103,2015-12-26,962,3
13104,2004-06-18,943,2
13105,2014-06-03,656,2
13106,2015-10-04,714,2
13107,2012-12-02,149,1
13108,2015-10-20,219,1
13109,2013-12-01,632,1
13110,2012-08-19,526,1
13111,2015-12-09,264,1
13112,2008-12-12,576,3
13113,2013-09-14,820,2
13114,2009-08-31,743,2
13115,2015-03-28,470,4
13116,2012-10-17,23,3
13117,2015-12-09,439,3
13118,2014-02-17,839,1
13119,2013-04-18,740,3
13120,2008-02-05,730,1
13121,2011-06-13,261,2
13122,2011-08-09,898,4
13123,2015-07-22,686,4
13124,2015-02-28,446,1
13125,2014-10-24,239,4
13126,2015-12-06,364,4
13127,2014-02-07,718,4
13128,2013-03-01,98,2
13129,2015-02-02,501,3
13130,2015-09-23,38,1
13131,2015-12-27,693,4
13132,2015-05-12,886,3
13133,2014-05-04,25,3
13134,2002-08-09,322,4
13135,2014-01-23,880,2
13136,2013-03-29,581,2
13137,2011-10-21,618,4
13138,2015-01-27,874,4
13139,2009-10-06,811,4
13140,2005-11-19,322,4
13141,2013-04-19,182,1
13142,2009-03-10,900,2
13143,2015-01-13,297,2
13144,2015-04-02,750,3
13145,2010-09-20,86,3
13146,2008-05-21,968,4
13147,2010-10-22,521,3
13148,2015-09-27,192,4
13149,2015-12-15,773,2
13150,2010-04-28,943,2
13151,2012-12-13,690,2
13152,2003-05-27,339,1
13153,2010-10-31,697,2
13154,2013-11-29,326,3
13155,2002-03-04,8,4
13156,2011-09-05,963,1
13157,2010-06-13,560,2
13158,2004-02-28,920,3
13159,2010-04-30,651,1
13160,2009-09-30,375,2
13161,2015-11-15,732,2
13162,2011-03-22,151,2
13163,2007-06-20,399,4
13164,2013-06-21,584,1
13165,2010-03-24,839,4
13166,2012-01-19,692,4
13167,2013-06-25,814,1
13168,2015-06-15,536,1
13169,2015-12-31,407,2
13170,2014-01-01,538,2
13171,2003-12-15,215,3
13172,2008-05-11,908,2
13173,2007-04-19,586,1
13174,2006-12-24,414,2
13175,2010-10-21,130,1
13176,2015-06-02,642,3
13177,2015-12-29,867,1
13178,2007-06-28,505,1
13179,2002-03-14,441,1
13180,2013-10-16,43,1
13181,2013-06-04,219,2
13182,2015-11-22,164,2
13183,2015-08-15,769,2
13184,2012-12-12,729,3
13185,2007-01-15,528,3
13186,2012-12-16,42,3
13187,2003-01-05,294,4
13188,2015-04-07,786,4
13189,2015-06-17,288,3
13190,2013-06-20,129,2
13191,2012-10-29,266,3
13192,2014-05-04,467,4
13193,2011-10-06,974,4
13194,2015-11-05,192,4
13195,2015-06-07,173,2
13196,2015-11-01,724,4
13197,2011-07-26,900,4
13198,2012-08-09,978,4
13199,2011-07-23,22,2
13200,2013-06-29,226,2
13201,2011-01-03,983,3
13202,2013-10-21,978,3
13203,2012-08-29,320,1
13204,2011-09-05,600,3
13205,2013-09-30,806,3
13206,2015-08-10,61,4
13207,2014-11-08,845,4
13208,2015-11-30,36,4
13209,2014-10-14,515,1
13210,2009-04-30,666,3
13211,2009-11-09,415,1
13212,2006-08-20,672,4
13213,2006-11-04,311,3
13214,2002-02-14,628,2
13215,2010-03-14,273,1
13216,2015-08-06,510,1
13217,2014-04-28,793,4
13218,2014-10-07,750,2
13219,2013-04-17,930,4
13220,2009-05-26,802,2
13221,2013-12-30,24,3
13222,2006-06-14,877,1
13223,2013-04-02,25,1
13224,2015-11-25,964,1
13225,2009-10-17,660,4
13226,2014-01-26,930,1
13227,2015-01-24,609,4
13228,2012-03-07,299,4
13229,2015-10-11,280,4
13230,2015-12-22,453,3
13231,2014-06-11,502,4
13232,2013-04-16,818,2
13233,2008-08-13,10,3
13234,2003-02-10,42,4
13235,2006-05-26,30,4
13236,2010-10-29,398,3
13237,2015-07-23,977,4
13238,2013-12-11,623,2
13239,2012-11-10,489,1
13240,2015-05-04,333,4
13241,2007-09-28,646,3
13242,2014-06-11,763,2
13243,2003-12-09,305,2
13244,2007-08-17,272,4
13245,2015-05-04,531,1
13246,2005-03-25,65,1
13247,2011-01-15,754,4
13248,2015-05-07,521,3
13249,2014-09-25,334,4
13250,2014-10-19,370,4
13251,2010-11-01,618,2
13252,2011-05-09,69,3
13253,2011-02-25,526,2
13254,2008-08-15,6,2
13255,2010-12-22,594,1
13256,2008-12-28,763,2
13257,2015-01-05,588,4
13258,2015-06-24,523,4
13259,2013-05-27,778,1
13260,2014-09-12,579,3
13261,2015-11-06,931,4
13262,2015-05-06,715,4
13263,2015-09-26,928,3
13264,2015-01-22,736,2
13265,2013-10-14,953,4
13266,2011-01-07,811,4
13267,2011-11-24,665,2
13268,2012-05-05,398,4
13269,2013-11-02,875,2
13270,2009-02-26,318,2
13271,2008-08-19,854,3
13272,2012-12-20,891,2
13273,2006-06-17,436,4
13274,2005-03-30,85,2
13275,2015-06-30,513,4
13276,2010-06-04,113,1
13277,2015-03-28,910,2
13278,2008-06-21,521,3
13279,2010-08-26,940,1
13280,2011-08-19,906,4
13281,2013-10-25,934,2
13282,2015-03-25,503,1
13283,2012-12-29,832,3
13284,2013-10-08,394,4
13285,2014-11-09,580,3
13286,2014-02-25,995,4
13287,2010-08-20,123,3
13288,2010-04-11,49,4
13289,2010-01-31,216,4
13290,2012-10-07,125,1
13291,2014-12-31,712,4
13292,2009-08-25,262,3
13293,2004-11-13,46,3
13294,2014-06-21,166,4
13295,2013-04-11,611,4
13296,2006-06-04,372,3
13297,2008-12-15,322,1
13298,2008-05-12,571,2
13299,2014-09-24,698,2
13300,2013-12-13,424,2
13301,2015-10-26,644,2
13302,2010-12-23,49,4
13303,2014-04-14,108,3
13304,2012-07-05,768,4
13305,2013-07-31,477,1
13306,2006-07-16,542,4
13307,2012-02-15,373,4
13308,2013-12-21,21,4
13309,2014-08-18,128,3
13310,2013-12-17,814,3
13311,2013-06-21,384,3
13312,2015-01-16,281,4
13313,2014-02-16,137,3
13314,2013-02-08,747,2
13315,2008-09-24,187,2
13316,2015-12-06,962,2
13317,2015-06-17,641,3
13318,2013-11-26,492,4
13319,2012-10-05,286,2
13320,2015-11-28,189,3
13321,2015-10-28,671,2
13322,2015-11-13,222,3
13323,2015-12-23,147,1
13324,2015-07-14,283,4
13325,2008-02-17,607,4
13326,2012-01-30,853,1
13327,2015-02-19,367,4
13328,2015-09-16,470,1
13329,2014-06-12,895,2
13330,2010-12-31,188,4
13331,2015-12-10,455,3
13332,2008-10-10,868,1
13333,2015-08-26,141,2
13334,2012-08-04,632,3
13335,2015-04-06,396,1
13336,2013-11-30,475,4
13337,2014-05-04,842,2
13338,2003-01-15,528,1
13339,2015-08-26,655,4
13340,2005-03-31,179,1
13341,2011-03-18,353,2
13342,2010-02-19,607,1
13343,2013-08-04,261,3
13344,2006-04-13,167,4
13345,2009-11-08,863,1
13346,2001-03-03,696,4
13347,2015-03-07,603,4
13348,2015-12-21,147,4
13349,2008-05-31,469,2
13350,2013-09-19,473,2
13351,2015-09-11,90,3
13352,2008-10-13,654,3
13353,2015-01-02,33,3
13354,2015-12-19,304,4
13355,2013-05-22,236,1
13356,2005-11-29,249,3
13357,2008-10-24,744,2
13358,2013-07-23,64,4
13359,2013-03-30,308,4
13360,2008-10-23,15,4
13361,2008-12-18,895,3
13362,2014-08-06,549,2
13363,2009-06-19,570,2
13364,2015-12-12,146,3
13365,2015-12-14,892,4
13366,2011-04-07,171,2
13367,2010-08-03,404,4
13368,2008-07-30,652,1
13369,2014-11-21,521,2
13370,2015-12-08,738,3
13371,2006-01-01,318,3
13372,2013-05-01,723,4
13373,2013-08-06,641,3
13374,2015-03-10,684,1
13375,2010-10-10,730,3
13376,2015-12-10,386,3
13377,2009-05-24,697,4
13378,2014-08-29,725,1
13379,2015-07-10,320,4
13380,2015-07-01,614,3
13381,2015-12-20,304,1
13382,2014-09-01,594,4
13383,2015-04-23,439,4
13384,2007-07-10,798,1
13385,2015-05-11,62,3
13386,2007-04-13,842,1
13387,2014-03-19,57,2
13388,2015-08-15,26,3
13389,2004-09-28,176,2
13390,2015-05-14,55,2
13391,2004-03-14,827,3
13392,2004-01-26,437,1
13393,2015-12-12,626,1
13394,2012-07-31,573,3
13395,2014-10-23,857,4
13396,2015-12-30,67,2
13397,2013-03-25,451,3
13398,2011-01-13,402,3
13399,2013-02-03,326,1
13400,2005-12-30,595,2
13401,2014-01-25,612,4
13402,2013-05-14,148,2
13403,2014-02-06,298,3
13404,2015-08-14,189,3
13405,2013-06-15,416,1
13406,2013-02-12,261,1
13407,2015-12-06,617,1
13408,2010-01-12,380,2
13409,2014-02-26,325,2
13410,2009-04-11,458,4
13411,2015-06-23,178,4
13412,2013-08-18,548,3
13413,2012-02-27,378,1
13414,2012-10-14,175,1
13415,2012-09-02,421,2
13416,2015-10-09,484,3
13417,2015-07-27,358,4
13418,2014-02-22,20,1
13419,2014-11-20,508,3
13420,2015-11-14,341,4
13421,2012-10-28,911,3
13422,2012-07-01,819,3
13423,2015-02-24,914,3
13424,2012-10-13,978,3
13425,2002-11-15,128,2
13426,2014-09-15,22,3
13427,2012-07-22,702,2
13428,2006-11-24,462,3
13429,2014-06-20,936,4
13430,2015-03-27,653,4
13431,2009-10-16,8,3
13432,2015-08-06,48,1
13433,2011-05-20,226,1
13434,2012-10-19,718,3
13435,2009-08-31,35,1
13436,2009-08-16,113,4
13437,2008-10-21,103,4
13438,2007-01-05,731,1
13439,2015-07-12,1,4
13440,2002-12-20,723,2
13441,2014-12-26,357,2
13442,2012-07-02,791,3
13443,2014-02-14,402,2
13444,2014-10-24,740,4
13445,2015-11-24,507,1
13446,2015-10-07,80,4
13447,2014-09-09,988,4
13448,2015-10-02,745,3
13449,2012-08-10,210,4
13450,2003-06-30,246,2
13451,2009-10-28,339,3
13452,2015-07-21,251,4
13453,2013-05-19,573,1
13454,2009-04-28,578,1
13455,2004-05-20,322,1
13456,2015-11-22,420,3
13457,2015-08-08,745,2
13458,2015-08-20,736,4
13459,2015-12-15,1000,4
13460,2014-05-08,82,4
13461,2015-01-06,325,1
13462,2006-05-16,13,1
13463,2000-09-03,444,2
13464,2005-12-12,723,2
13465,2012-03-23,907,2
13466,2014-11-20,896,1
13467,2015-05-29,785,1
13468,2015-03-03,7,3
13469,2015-09-08,909,2
13470,2014-06-07,500,1
13471,2012-03-12,666,2
13472,2015-06-29,265,3
13473,2012-04-08,640,2
13474,2014-05-01,476,3
13475,2010-01-22,462,4
13476,2014-12-13,885,4
13477,2012-06-01,187,1
13478,2015-05-08,526,4
13479,2015-08-21,773,3
13480,2015-03-03,291,4
13481,2014-03-02,984,3
13482,2015-07-16,112,3
13483,2008-10-12,520,2
13484,2015-11-06,106,4
13485,2015-12-02,50,4
13486,2014-09-13,142,3
13487,2013-05-21,412,3
13488,2012-06-02,277,4
13489,2015-04-27,197,3
13490,2014-10-28,265,4
13491,2014-09-11,71,1
13492,2012-04-02,945,1
13493,2012-05-14,649,3
13494,2015-11-29,1000,2
13495,2011-12-15,985,4
13496,2015-04-28,452,3
13497,2015-12-25,959,3
13498,2015-01-09,683,1
13499,2015-07-08,916,2
13500,2015-07-05,895,2
13501,2012-01-21,97,1
13502,2014-09-27,858,1
13503,2014-06-23,516,4
13504,2010-09-21,173,2
13505,2014-07-14,142,3
13506,2006-02-27,322,3
13507,2012-09-23,688,1
13508,2015-12-16,145,1
13509,2014-06-10,603,1
13510,2010-07-21,431,4
13511,2013-03-08,406,4
13512,2013-03-04,643,4
13513,2008-09-24,802,3
13514,2013-07-08,267,3
13515,2014-06-06,98,3
13516,2009-05-14,659,4
13517,2013-11-19,166,3
13518,2015-08-04,517,1
13519,2012-10-04,23,4
13520,2003-07-29,700,2
13521,2015-05-21,677,1
13522,2013-04-25,938,3
13523,2014-03-31,835,1
13524,2009-07-12,514,1
13525,2004-12-24,812,4
13526,2009-02-07,432,2
13527,2014-12-09,415,3
13528,2011-06-30,884,3
13529,2015-04-28,150,3
13530,2015-09-05,773,2
13531,2010-08-19,157,2
13532,2015-03-20,706,2
13533,2015-04-24,949,4
13534,2012-11-11,340,1
13535,2013-11-27,904,1
13536,2013-10-25,599,2
13537,2015-05-12,503,1
13538,2014-01-04,655,2
13539,2015-04-26,542,1
13540,2014-03-27,375,4
13541,2002-11-09,305,1
13542,2012-06-28,813,2
13543,2015-02-28,585,4
13544,2002-11-09,58,3
13545,2009-09-21,47,4
13546,2013-07-27,13,4
13547,2012-05-07,737,2
13548,2010-12-25,559,4
13549,2008-12-21,858,3
13550,2003-03-22,441,3
13551,2015-02-05,315,2
13552,2015-07-27,841,1
13553,2014-08-03,447,4
13554,2006-03-27,372,4
13555,2014-09-18,141,3
13556,2014-03-19,517,3
13557,2015-07-25,782,3
13558,2015-04-19,452,1
13559,2015-09-04,639,2
13560,2014-06-16,921,4
13561,2007-01-26,752,3
13562,2009-07-05,152,1
13563,2010-12-22,658,2
13564,2014-01-13,983,1
13565,2015-11-20,96,3
13566,2015-08-22,65,1
13567,2015-10-24,164,2
13568,2015-10-13,791,1
13569,2010-04-06,91,3
13570,2002-11-03,589,1
13571,2013-07-25,170,4
13572,2014-11-01,456,3
13573,2015-02-15,991,1
13574,2007-12-31,143,3
13575,2006-02-22,29,1
13576,2015-04-18,999,1
13577,2014-01-09,567,1
13578,2013-08-02,600,4
13579,2012-10-21,517,3
13580,2012-12-23,109,4
13581,2015-04-29,204,2
13582,2013-07-08,817,4
13583,2013-03-12,56,2
13584,2015-09-07,236,3
13585,2008-09-26,709,1
13586,2012-04-11,654,4
13587,2010-04-13,763,1
13588,2015-01-05,898,2
13589,2008-08-02,64,3
13590,2006-11-03,571,2
13591,2014-09-17,279,3
13592,2014-04-05,77,2
